% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.786776228e+001 +1.786776228e+001 -3.448223772e+001 -3.448223772e+001 -3.0591e+000 -1.8899e+000 -8.5224e-001 -1.5286e+000 +7.6295e-001
5 +7.499285883e+000 +7.499285883e+000 -4.485071412e+001 -4.485071412e+001 -2.9065e+000 -9.7120e-001 +2.1399e+000 +1.0357e+000 -2.5560e+000
89 +5.154447929e+000 +5.154447929e+000 -4.719555207e+001 -4.719555207e+001 +3.2564e+000 -3.9150e+000 +1.1111e+000 -2.5088e+000 -1.5356e+000
90 +3.571343405e+000 +3.571343405e+000 -4.877865660e+001 -4.877865660e+001 +1.5112e+000 -3.2172e+000 +7.1200e-001 -2.5585e+000 -1.6413e+000
116 +1.395885880e+000 +1.395885880e+000 -5.095411412e+001 -5.095411412e+001 -1.3135e+000 -1.3571e+000 +1.0099e+000 -2.1221e+000 -1.8779e+000
150 +7.093130038e-001 +7.093130038e-001 -5.164068700e+001 -5.164068700e+001 -9.2142e-001 -4.0047e-001 +2.2871e+000 -1.9480e+000 -1.6173e+000
153 +5.893705637e-001 +5.893705637e-001 -5.176062944e+001 -5.176062944e+001 -1.0597e+000 -6.7031e-001 +1.9114e+000 -1.9927e+000 -1.6985e+000
184 +3.576013891e-001 +3.576013891e-001 -5.199239861e+001 -5.199239861e+001 -4.4714e-001 -1.0206e+000 +2.0878e+000 -1.9377e+000 -1.6325e+000
375 +2.084385067e-001 +2.084385067e-001 -5.214156149e+001 -5.214156149e+001 -1.1414e+000 -1.6124e+000 +2.9317e+000 -2.4428e+000 -1.6774e+000
730 +1.089646312e-001 +1.089646312e-001 -5.224103537e+001 -5.224103537e+001 -7.0341e-001 -1.0077e+000 +2.4885e+000 -2.1750e+000 -1.3351e+000
764 +6.963199579e-002 +6.963199579e-002 -5.228036800e+001 -5.228036800e+001 -7.0308e-001 -1.0519e+000 +2.4661e+000 -2.1715e+000 -1.3512e+000
766 +3.157112193e-002 +3.157112193e-002 -5.231842888e+001 -5.231842888e+001 -7.2539e-001 -1.1195e+000 +2.4258e+000 -2.1565e+000 -1.3846e+000
