% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.224505913e+002 +3.224505913e+002 +2.701005913e+002 +2.701005913e+002 +1.7241e+000 -2.6918e+000 -1.9633e+000 -2.5467e+000 -4.4408e+000 -4.7076e+000 -4.7604e+000 -2.6440e+000 +1.3443e+000 -2.2546e+000
2 +3.140625355e+001 +3.140625355e+001 -2.094374645e+001 -2.094374645e+001 -2.6416e+000 +4.7265e+000 +2.4398e+000 +1.3616e+000 +1.9000e+000 +3.1820e+000 -3.1098e+000 +1.6136e+000 -9.4073e-001 +2.2660e-001
161 +1.490909123e+001 +1.490909123e+001 -3.744090877e+001 -3.744090877e+001 +2.0713e+000 -6.8931e-001 +1.1504e+000 -4.6199e+000 +3.7758e+000 +3.5040e+000 -3.6083e+000 -1.9929e+000 +2.4825e+000 -5.6033e+000
164 +9.651325179e+000 +9.651325179e+000 -4.269867482e+001 -4.269867482e+001 +1.9081e+000 -4.3565e-002 +1.4675e+000 -3.7057e+000 +2.8043e+000 +2.5378e+000 -4.5003e+000 -1.5635e+000 +2.3938e+000 -4.6949e+000
197 +4.072888933e+000 +4.072888933e+000 -4.827711107e+001 -4.827711107e+001 +1.7133e+000 +3.5445e-001 +1.9236e+000 -1.8671e+000 +9.1906e-001 +2.9546e+000 -4.7478e+000 +3.4249e-001 +2.3925e+000 -2.4950e+000
202 +3.846319005e+000 +3.846319005e+000 -4.850368099e+001 -4.850368099e+001 +1.6795e+000 +4.0227e-001 +2.0072e+000 -1.5051e+000 +5.5019e-001 +3.1166e+000 -4.7440e+000 +7.5312e-001 +2.3983e+000 -2.0492e+000
244 +1.283525184e+000 +1.283525184e+000 -5.106647482e+001 -5.106647482e+001 -2.2114e-001 -3.1956e-001 +2.5051e+000 -1.8329e+000 -1.0195e+000 +3.7142e+000 -4.3289e+000 +6.3582e-001 +2.9620e+000 -1.8574e+000
249 +7.524069575e-001 +7.524069575e-001 -5.159759304e+001 -5.159759304e+001 -1.0685e+000 -6.4760e-001 +2.7194e+000 -2.0167e+000 -1.6844e+000 +3.9650e+000 -4.1434e+000 +5.4124e-001 +3.2138e+000 -1.8173e+000
713 +1.710062081e-001 +1.710062081e-001 -5.217899379e+001 -5.217899379e+001 -1.1008e+000 -1.1714e+000 +2.1501e+000 -2.3528e+000 -1.7005e+000 +3.2946e+000 -4.2001e+000 +9.3473e-002 +2.6867e+000 -1.5421e+000
757 +1.004168056e-001 +1.004168056e-001 -5.224958319e+001 -5.224958319e+001 -9.6562e-001 -1.2283e+000 +2.1725e+000 -2.4196e+000 -1.6230e+000 +3.3420e+000 -4.1397e+000 -1.4723e-002 +2.6505e+000 -1.6266e+000
759 +9.884590667e-002 +9.884590667e-002 -5.225115409e+001 -5.225115409e+001 -9.7704e-001 -1.2235e+000 +2.1727e+000 -2.4105e+000 -1.6329e+000 +3.3353e+000 -4.1470e+000 -6.1968e-003 +2.6606e+000 -1.6094e+000
