% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.820798911e+004 +6.820798911e+004 +6.824388911e+004 +6.824388911e+004 +1.8506e+000 -9.3441e-001
3 +4.145341522e+002 +4.145341522e+002 +4.504341522e+002 +4.504341522e+002 +3.7023e+000 +2.1681e+000
37 +2.696610318e+002 +2.696610318e+002 +3.055610318e+002 +3.055610318e+002 +1.0051e+001 +2.2387e+000
38 +9.592417460e+001 +9.592417460e+001 +1.318241746e+002 +1.318241746e+002 +6.9184e+000 +1.0267e+000
40 +3.939379918e+001 +3.939379918e+001 +7.529379918e+001 +7.529379918e+001 +5.4778e+000 +4.6922e-001
41 +1.468663624e+001 +1.468663624e+001 +5.058663624e+001 +5.058663624e+001 +4.5875e+000 +1.2469e-001
42 +6.789730386e+000 +6.789730386e+000 +4.268973039e+001 +4.268973039e+001 +4.0372e+000 -8.8246e-002
43 +2.719177551e+000 +2.719177551e+000 +3.861917755e+001 +3.861917755e+001 +3.5409e+000 -2.8032e-001
45 +2.429433036e+000 +2.429433036e+000 +3.832943304e+001 +3.832943304e+001 +3.3904e+000 -3.3855e-001
77 +7.269962397e-001 +7.269962397e-001 +3.662699624e+001 +3.662699624e+001 +3.0804e+000 +3.4154e-001
78 +1.598346623e-001 +1.598346623e-001 +3.605983466e+001 +3.605983466e+001 +2.9140e+000 +7.7160e-001
80 +4.246526854e-002 +4.246526854e-002 +3.594246527e+001 +3.594246527e+001 +2.8437e+000 +9.5314e-001
82 +1.318017197e-002 +1.318017197e-002 +3.591318017e+001 +3.591318017e+001 +2.8137e+000 +1.0308e+000
83 +2.560935393e-003 +2.560935393e-003 +3.590256094e+001 +3.590256094e+001 +2.7951e+000 +1.0788e+000
84 +8.604089327e-005 +8.604089327e-005 +3.590008604e+001 +3.590008604e+001 +2.7836e+000 +1.1085e+000
88 +1.451018726e-005 +1.451018726e-005 +3.590001451e+001 +3.590001451e+001 +2.7823e+000 +1.1118e+000
91 +1.718760778e-006 +1.718760778e-006 +3.590000172e+001 +3.590000172e+001 +2.7818e+000 +1.1131e+000
93 +5.574909778e-008 +5.574909778e-008 +3.590000006e+001 +3.590000006e+001 +2.7816e+000 +1.1136e+000
1331 +6.060439262e-009 +6.060439262e-009 +3.590000001e+001 +3.590000001e+001 +2.7816e+000 +1.1136e+000
1371 +2.375898589e-009 +2.375898589e-009 +3.590000000e+001 +3.590000000e+001 +2.7816e+000 +1.1136e+000
1372 +9.283596114e-010 +9.283596114e-010 +3.590000000e+001 +3.590000000e+001 +2.7816e+000 +1.1136e+000
1373 +3.895479495e-010 +3.895479495e-010 +3.590000000e+001 +3.590000000e+001 +2.7816e+000 +1.1136e+000
