% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.460810917e+005 +9.460810917e+005 +9.461169917e+005 +9.461169917e+005 +2.1743e+000 -4.4620e+000 -2.0557e+000 +1.2777e+000 -7.6581e-001 -4.8585e+000 +4.3588e+000 -4.6421e+000 +1.2419e+000 +1.7807e+000
2 +5.822985725e+005 +5.822985725e+005 +5.823344725e+005 +5.823344725e+005 -5.1094e-001 -1.4762e+000 -1.5888e+000 -4.3367e+000 -4.1238e+000 +3.2169e-001 +2.4822e+000 +2.0845e+000 +1.9691e+000 +2.6156e+000
4 +1.763863814e+005 +1.763863814e+005 +1.764222814e+005 +1.764222814e+005 -3.0083e+000 +1.3044e+000 +1.7938e+000 -2.6787e+000 +3.9091e+000 -2.7944e+000 -3.8570e+000 -2.9245e-001 -3.6505e+000 +2.7184e+000
8 +1.218645162e+005 +1.218645162e+005 +1.219004162e+005 +1.219004162e+005 +1.9054e+000 +2.2526e+000 +3.8701e+000 -2.8227e+000 +4.7253e+000 -2.5298e+000 +3.9884e+000 -4.0255e+000 -2.8389e+000 +1.7423e+000
56 +9.317118225e+004 +9.317118225e+004 +9.320708225e+004 +9.320708225e+004 +8.0394e+000 +2.8588e+001 +3.5828e+001 -1.1036e+000 -1.2891e+001 -2.6537e+001 -9.5460e+000 +1.1095e+001 -2.2613e+000 +1.9005e+001
60 +4.134281681e+004 +4.134281681e+004 +4.137871681e+004 +4.137871681e+004 +5.6963e+000 +1.8086e+001 +2.3710e+001 -5.5035e-001 -9.1731e+000 -1.9164e+001 -6.8801e+000 +6.5427e+000 -3.8651e+000 +1.5825e+001
61 +3.711233621e+004 +3.711233621e+004 +3.714823621e+004 +3.714823621e+004 +5.0395e+000 +1.5143e+001 +2.0313e+001 -3.9528e-001 -8.1309e+000 -1.7097e+001 -6.1329e+000 +5.2667e+000 -4.3146e+000 +1.4934e+001
100 +1.915967973e+004 +1.915967973e+004 +1.919557973e+004 +1.919557973e+004 +5.2479e+000 +1.5101e+001 +2.0141e+001 -7.9569e-001 -7.7732e+000 -1.6687e+001 -6.0912e+000 +5.0854e+000 -4.5572e+000 +1.4741e+001
101 +3.181830636e+003 +3.181830636e+003 +3.217730636e+003 +3.217730636e+003 +9.2774e+000 +1.8754e+001 +2.2508e+001 -6.9372e+000 -3.9960e+000 -1.3624e+001 -6.5567e+000 +4.2533e+000 -7.4916e+000 +1.3174e+001
203 +2.470141258e+003 +2.470141258e+003 +2.506041258e+003 +2.506041258e+003 +6.1871e+000 +1.8727e+001 +2.0718e+001 -3.1778e-001 -5.7402e+000 -1.5412e+001 -6.5063e+000 +4.1599e+000 -4.3683e+000 +9.3756e+000
386 +9.835591486e+002 +9.835591486e+002 +1.019459149e+003 +1.019459149e+003 -2.5343e+000 +7.9456e+000 +1.4580e+001 -1.0720e+001 -7.1939e+000 +5.9738e-001 -3.5020e+000 -7.3405e-001 +4.1458e-001 +4.6733e+000
393 +5.987741521e+002 +5.987741521e+002 +6.346741521e+002 +6.346741521e+002 -4.4438e+000 +7.3796e+000 +8.1713e+000 -7.7904e+000 -7.0181e+000 +2.3059e+000 -1.0179e+000 -2.3688e+000 +3.0284e+000 +3.1282e+000
492 +3.961234791e+002 +3.961234791e+002 +4.320234791e+002 +4.320234791e+002 -4.4106e+000 +7.1501e+000 +6.3213e+000 -6.5273e+000 -5.5190e+000 +1.8921e+000 -1.1700e+000 -3.0255e+000 +6.5187e-001 +1.8716e+000
542 +2.430250573e+002 +2.430250573e+002 +2.789250573e+002 +2.789250573e+002 -2.9920e+000 +7.8901e+000 +5.6013e+000 -4.0761e+000 -4.2312e+000 +1.9838e+000 -2.3121e+000 -4.0163e+000 -2.3384e+000 +1.8871e+000
950 +1.504908905e+002 +1.504908905e+002 +1.863908905e+002 +1.863908905e+002 +8.9310e-001 +3.2941e+000 +4.7259e+000 -2.5478e+000 -7.6286e+000 -4.4432e-001 +5.3456e-001 -2.1210e+000 -5.7362e+000 +1.1868e+000
2812 +9.915898484e+001 +9.915898484e+001 +1.350589848e+002 +1.350589848e+002 +2.6691e+000 +3.7111e+000 +5.1150e+000 +2.5554e+000 +7.2537e-001 -2.4658e+000 -9.4288e-001 -5.0561e-001 -2.1492e+000 -7.3286e-002
