% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.911976777e+004 +7.911976777e+004 +7.926891777e+004 +7.926891777e+004 -2.6531e+000 -1.7917e+000 +7.3337e-001 -2.6859e+000 -4.1053e+000 +2.6784e+000 -3.5768e-001 -1.1640e+000 -4.2519e+000 +4.6488e+000
55 +2.987609785e+004 +2.987609785e+004 +3.002524785e+004 +3.002524785e+004 -2.0373e+000 -2.7451e+000 -3.2344e+000 -5.9511e-001 -3.9225e+000 +4.0693e-001 -4.2398e+000 +1.2815e-001 -1.7506e+000 -9.3416e+000
100 +9.620639934e+003 +9.620639934e+003 +9.769789934e+003 +9.769789934e+003 -1.5747e+000 -1.5150e+000 -8.1003e-001 +5.1449e-001 -4.4245e+000 -2.9523e+000 -3.0143e+000 -2.3504e+000 +1.8580e-001 -8.5828e+000
143 +5.644644489e+003 +5.644644489e+003 +5.793794489e+003 +5.793794489e+003 -1.3101e+000 -1.4311e+000 -1.1008e+000 +4.0356e-001 -4.0096e+000 -2.1800e+000 -2.7402e+000 -1.5406e+000 -1.6297e+000 -7.3051e+000
183 +5.293125329e+002 +5.293125329e+002 +6.784625329e+002 +6.784625329e+002 -3.2891e-001 -7.5403e-001 -9.3799e-001 +4.7023e-001 -2.7032e+000 -1.3396e+000 -1.5578e+000 -7.8987e-001 -6.8458e-001 -1.0974e+000
223 +3.954810584e+002 +3.954810584e+002 +5.446310584e+002 +5.446310584e+002 -2.2833e-001 -1.0710e+000 -1.2740e+000 +1.8787e-001 -2.9348e+000 -7.4485e-001 -1.1530e+000 -1.9347e+000 -7.7088e-001 -1.1003e-001
224 +2.094647859e+002 +2.094647859e+002 +3.586147859e+002 +3.586147859e+002 -2.6866e-001 -9.2912e-001 -1.1257e+000 +3.1211e-001 -2.8281e+000 -1.0029e+000 -1.3262e+000 -1.4291e+000 -7.2967e-001 -5.1973e-001
264 +1.354236846e+002 +1.354236846e+002 +2.845736846e+002 +2.845736846e+002 -3.4993e-001 -1.1272e+000 -1.3007e+000 +7.3178e-002 -2.7410e+000 -1.2076e+000 -1.1482e+000 -1.4757e+000 -7.4795e-001 -4.2287e-001
1019 +4.565069230e+001 +4.565069230e+001 +1.948006923e+002 +1.948006923e+002 -1.3521e+000 -1.1581e+000 -5.0363e-001 +1.2706e+000 -3.6608e+000 -2.1684e+000 -2.0218e+000 -2.0340e+000 -1.0982e+000 -2.5480e-001
1058 +3.949531700e+001 +3.949531700e+001 +1.886453170e+002 +1.886453170e+002 -1.4423e+000 -1.1121e+000 -7.0177e-001 +1.0875e+000 -3.5703e+000 -2.2129e+000 -2.0586e+000 -2.2074e+000 -1.1939e+000 -4.7729e-001
