% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.470531207e+003 +2.470531207e+003 +2.619681207e+003 +2.619681207e+003 +1.7549e+000 +1.5587e+000
4 +4.289103552e+002 +4.289103552e+002 +5.780603552e+002 +5.780603552e+002 +5.7874e-001 +3.3690e+000
5 +3.302770582e+002 +3.302770582e+002 +4.794270582e+002 +4.794270582e+002 -2.8991e+000 +2.3422e-001
29 +1.063981735e+002 +1.063981735e+002 +2.555481735e+002 +2.555481735e+002 +1.3361e+000 +5.3695e+000
30 +1.908525585e+001 +1.908525585e+001 +1.682352559e+002 +1.682352559e+002 +1.4396e+000 +5.2637e+000
31 +6.225789856e+000 +6.225789856e+000 +1.553757899e+002 +1.553757899e+002 +1.5382e+000 +5.1629e+000
32 +2.441883298e+000 +2.441883298e+000 +1.515918833e+002 +1.515918833e+002 +1.5074e+000 +5.1944e+000
109 +1.282232822e+000 +1.282232822e+000 +1.504322328e+002 +1.504322328e+002 +1.0696e+000 +3.1571e+000
145 +9.407218344e-001 +9.407218344e-001 +1.500907218e+002 +1.500907218e+002 +8.8736e-001 +2.3799e+000
335 +4.977454334e-001 +4.977454334e-001 +1.496477454e+002 +1.496477454e+002 +6.2094e-001 +1.4185e+000
799 +3.943564733e-001 +3.943564733e-001 +1.495443565e+002 +1.495443565e+002 -6.2682e-001 -1.1613e+000
823 +2.425841311e-001 +2.425841311e-001 +1.493925841e+002 +1.493925841e+002 -5.1813e-001 -1.0992e+000
