% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.569366244e+004 +1.569366244e+004 +1.584281244e+004 +1.584281244e+004 -4.0896e+000 -4.6840e+000
4 +2.723350033e+003 +2.723350033e+003 +2.872500033e+003 +2.872500033e+003 -4.3128e+000 +4.0402e+000
5 +5.744710935e+002 +5.744710935e+002 +7.236210935e+002 +7.236210935e+002 +4.2826e-002 +2.2317e+000
29 +7.599565360e+001 +7.599565360e+001 +2.251456536e+002 +2.251456536e+002 -2.3513e+000 -5.3184e-001
30 +5.416310235e+000 +5.416310235e+000 +1.545663102e+002 +1.545663102e+002 -5.0121e-001 -8.3548e-001
35 +3.616656988e-001 +3.616656988e-001 +1.495116657e+002 +1.495116657e+002 -3.7436e-001 -8.5629e-001
37 +8.588615108e-002 +8.588615108e-002 +1.492358862e+002 +1.492358862e+002 -3.4458e-001 -8.6118e-001
71 +6.296514706e-002 +6.296514706e-002 +1.492129651e+002 +1.492129651e+002 -3.0605e-001 -8.1021e-001
92 +2.940830868e-002 +2.940830868e-002 +1.491794083e+002 +1.491794083e+002 -2.0903e-001 -6.6238e-001
93 +1.873797265e-002 +1.873797265e-002 +1.491687380e+002 +1.491687380e+002 -1.5619e-001 -5.7182e-001
118 +8.680643217e-003 +8.680643217e-003 +1.491586806e+002 +1.491586806e+002 -1.4817e-001 -5.4749e-001
131 +3.727341371e-003 +3.727341371e-003 +1.491537273e+002 +1.491537273e+002 -1.1526e-001 -4.8841e-001
134 +2.451319378e-003 +2.451319378e-003 +1.491524513e+002 +1.491524513e+002 -9.4871e-002 -4.5153e-001
150 +8.866585478e-004 +8.866585478e-004 +1.491508867e+002 +1.491508867e+002 -8.0959e-002 -4.2315e-001
151 +9.849272706e-005 +9.849272706e-005 +1.491500985e+002 +1.491500985e+002 -6.2062e-002 -3.8376e-001
179 +2.354390574e-006 +2.354390574e-006 +1.491500024e+002 +1.491500024e+002 -5.6728e-002 -3.7387e-001
200 +2.908334977e-007 +2.908334977e-007 +1.491500003e+002 +1.491500003e+002 -5.5611e-002 -3.7166e-001
203 +8.427036846e-009 +8.427036846e-009 +1.491500000e+002 +1.491500000e+002 -5.5200e-002 -3.7081e-001
205 +6.067182312e-009 +6.067182312e-009 +1.491500000e+002 +1.491500000e+002 -5.5159e-002 -3.7072e-001
224 +1.721531362e-009 +1.721531362e-009 +1.491500000e+002 +1.491500000e+002 -5.5159e-002 -3.7072e-001
228 +6.218670023e-011 +6.218670023e-011 +1.491500000e+002 +1.491500000e+002 -5.5204e-002 -3.7081e-001
233 +0.000000000e+000 +0.000000000e+000 +1.491500000e+002 +1.491500000e+002 -5.5200e-002 -3.7080e-001
