% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.597633109e+002 +3.597633109e+002 -1.023266891e+002 -1.023266891e+002 +2.5065e+000 -3.7440e+000
2 +5.029242351e+001 +5.029242351e+001 -4.117975765e+002 -4.117975765e+002 +3.3160e+000 +2.6282e+000
24 +2.578079419e+001 +2.578079419e+001 -4.363092058e+002 -4.363092058e+002 -2.5074e+000 +2.1505e+000
25 +2.221907374e+000 +2.221907374e+000 -4.598680926e+002 -4.598680926e+002 -2.4119e+000 +2.3316e+000
30 +1.219413388e+000 +1.219413388e+000 -4.608705866e+002 -4.608705866e+002 -2.4255e+000 +2.3058e+000
58 +7.443458552e-001 +7.443458552e-001 -4.613456541e+002 -4.613456541e+002 -2.3959e+000 +2.2904e+000
85 +2.417468795e-001 +2.417468795e-001 -4.618482531e+002 -4.618482531e+002 -2.3590e+000 +2.3103e+000
101 +7.112063040e-002 +7.112063040e-002 -4.620188794e+002 -4.620188794e+002 -2.3318e+000 +2.3060e+000
106 +5.687475764e-002 +5.687475764e-002 -4.620331252e+002 -4.620331252e+002 -2.3401e+000 +2.3061e+000
133 +1.635260119e-003 +1.635260119e-003 -4.620883647e+002 -4.620883647e+002 -2.3433e+000 +2.3005e+000
138 +1.498458468e-003 +1.498458468e-003 -4.620885015e+002 -4.620885015e+002 -2.3434e+000 +2.3003e+000
172 +1.875542779e-005 +1.875542779e-005 -4.620899812e+002 -4.620899812e+002 -2.3408e+000 +2.2999e+000
177 +1.580139764e-005 +1.580139764e-005 -4.620899842e+002 -4.620899842e+002 -2.3409e+000 +2.2999e+000
