% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.609052929e+001 +8.609052929e+001 +1.268705293e+002 +1.268705293e+002 -3.6698e+000 -3.3810e+000 -4.8706e+000 +1.6971e+000 +4.0829e+000 +2.3673e+000 +1.0889e+000 -3.8215e+000 -3.3074e+000 -4.0451e-001
41 +6.109103605e+001 +6.109103605e+001 +1.018710361e+002 +1.018710361e+002 -3.2723e+000 +1.7584e+000 +6.8029e-001 +3.3506e+000 +2.4306e+000 -1.5871e+000 +2.2801e+000 -2.8923e+000 -6.8339e-002 +4.1344e+000
128 +3.229595312e+001 +3.229595312e+001 +7.307595312e+001 +7.307595312e+001 -2.6383e+000 +1.3764e+000 +9.5269e-001 +3.7446e+000 +1.6323e+000 -1.8309e+000 +2.2190e+000 -2.9202e+000 +1.6267e+000 +4.2688e+000
166 +2.151078839e+001 +2.151078839e+001 +6.229078839e+001 +6.229078839e+001 -2.4806e+000 +8.9229e-001 +7.7730e-001 +4.3973e+000 +1.6067e+000 -1.9141e+000 +1.7210e+000 -3.0105e+000 +2.5320e+000 +4.6137e+000
202 +1.213524714e+001 +1.213524714e+001 +5.291524714e+001 +5.291524714e+001 -2.8983e+000 +1.0195e+000 +1.2560e+000 +4.1319e+000 +1.9714e+000 -2.2704e+000 +8.4547e-001 -3.1191e+000 +3.1458e+000 +4.8825e+000
251 +9.168937938e+000 +9.168937938e+000 +4.994893794e+001 +4.994893794e+001 -2.7745e+000 +1.5665e+000 +1.7614e+000 +4.1619e+000 +2.5448e+000 -1.7789e+000 +1.0247e+000 -3.3801e+000 +3.0703e+000 +4.8879e+000
429 +5.124876908e+000 +5.124876908e+000 +4.590487691e+001 +4.590487691e+001 +1.4779e+000 -2.8599e+000 +4.6690e-001 +9.4614e-001 -4.0802e+000 +4.2141e+000 -1.7102e+000 -6.2583e-001 -4.1424e+000 +3.3078e+000
464 +3.896869691e+000 +3.896869691e+000 +4.467686969e+001 +4.467686969e+001 +1.3797e+000 -2.8469e+000 +1.6587e-001 +1.2662e+000 -4.0820e+000 +4.6483e+000 -1.9177e+000 -3.4974e-001 -3.9066e+000 +3.5713e+000
887 +2.093219663e+000 +2.093219663e+000 +4.287321966e+001 +4.287321966e+001 +4.4304e+000 +6.5876e-001 -4.2146e+000 +5.4349e-001 -1.5038e+000 +3.3898e-001 -3.5156e+000 -4.5109e+000 +1.9121e+000 +3.1925e+000
917 +1.491629367e+000 +1.491629367e+000 +4.227162937e+001 +4.227162937e+001 +4.0834e+000 +7.0092e-001 -3.8535e+000 +2.1889e-001 -1.1843e+000 +2.0507e-001 -3.4155e+000 -4.4217e+000 +1.9110e+000 +2.7411e+000
1767 +9.181859386e-001 +9.181859386e-001 +4.169818594e+001 +4.169818594e+001 -2.7282e+000 -1.6185e+000 +2.9282e+000 -2.5164e+000 -2.6098e+000 +5.9434e-001 -2.1770e+000 -2.5137e+000 +1.8707e+000 -3.2600e+000
