% function evaluation | noise-free fitness - Fopt (-6.211100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.496018993e+005 +1.496018993e+005 +1.489807893e+005 +1.489807893e+005 +4.0291e+000 +4.4024e+000
3 +3.701506357e+003 +3.701506357e+003 +3.080396357e+003 +3.080396357e+003 -3.1909e+000 +3.8899e+000
35 +4.852629743e+000 +4.852629743e+000 -6.162573703e+002 -6.162573703e+002 -2.9191e+000 +3.9811e+000
49 +2.415146467e+000 +2.415146467e+000 -6.186948535e+002 -6.186948535e+002 -2.3320e+000 +3.9826e+000
63 +2.900383033e-001 +2.900383033e-001 -6.208199617e+002 -6.208199617e+002 -1.4227e+000 +3.9883e+000
64 +1.618320640e-001 +1.618320640e-001 -6.209481679e+002 -6.209481679e+002 -8.8209e-001 +3.9917e+000
68 +6.565919170e-002 +6.565919170e-002 -6.210443408e+002 -6.210443408e+002 -1.0886e+000 +3.9904e+000
82 +5.691660086e-002 +5.691660086e-002 -6.210530834e+002 -6.210530834e+002 -1.0661e+000 +3.9905e+000
85 +2.739998785e-003 +2.739998785e-003 -6.211072600e+002 -6.211072600e+002 -9.4431e-001 +3.9909e+000
90 +2.012275201e-003 +2.012275201e-003 -6.211079877e+002 -6.211079877e+002 -9.2931e-001 +3.9910e+000
99 +1.410640581e-003 +1.410640581e-003 -6.211085894e+002 -6.211085894e+002 -9.2950e-001 +3.9910e+000
103 +5.942538414e-004 +5.942538414e-004 -6.211094057e+002 -6.211094057e+002 -8.7698e-001 +3.9913e+000
107 +2.558695496e-005 +2.558695496e-005 -6.211099744e+002 -6.211099744e+002 -8.9704e-001 +3.9912e+000
108 +1.307171078e-005 +1.307171078e-005 -6.211099869e+002 -6.211099869e+002 -8.9447e-001 +3.9912e+000
126 +4.170914167e-006 +4.170914167e-006 -6.211099958e+002 -6.211099958e+002 -8.9399e-001 +3.9912e+000
154 +2.877237193e-006 +2.877237193e-006 -6.211099971e+002 -6.211099971e+002 -8.9366e-001 +3.9912e+000
155 +1.392301783e-006 +1.392301783e-006 -6.211099986e+002 -6.211099986e+002 -8.9309e-001 +3.9912e+000
156 +4.280458370e-007 +4.280458370e-007 -6.211099996e+002 -6.211099996e+002 -8.9213e-001 +3.9912e+000
175 +3.917863296e-007 +3.917863296e-007 -6.211099996e+002 -6.211099996e+002 -8.9212e-001 +3.9912e+000
724 +1.433716079e-007 +1.433716079e-007 -6.211099999e+002 -6.211099999e+002 -8.9200e-001 +3.9912e+000
2522 +8.765846360e-008 +8.765846360e-008 -6.211099999e+002 -6.211099999e+002 -8.9223e-001 +3.9912e+000
2614 +1.136868377e-012 +1.136868377e-012 -6.211100000e+002 -6.211100000e+002 -8.9200e-001 +3.9912e+000
