% function evaluation | noise-free fitness - Fopt (-6.211100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.646297546e+006 +4.646297546e+006 +4.645676436e+006 +4.645676436e+006 -1.5787e+000 +2.3881e+000
5 +3.663136609e+006 +3.663136609e+006 +3.662515499e+006 +3.662515499e+006 -5.1904e-001 +2.4965e+000
11 +2.495024579e+006 +2.495024579e+006 +2.494403469e+006 +2.494403469e+006 +1.7132e+000 +2.6649e+000
24 +2.646579047e+004 +2.646579047e+004 +2.584468047e+004 +2.584468047e+004 +1.7075e+000 +4.1668e+000
26 +1.950022001e+003 +1.950022001e+003 +1.328912001e+003 +1.328912001e+003 +1.7083e+000 +3.9449e+000
27 +7.285299824e+002 +7.285299824e+002 +1.074199824e+002 +1.074199824e+002 +1.7083e+000 +3.9702e+000
28 +2.182698760e+002 +2.182698760e+002 -4.028401240e+002 -4.028401240e+002 +1.7082e+000 +3.9875e+000
30 +7.024701296e+001 +7.024701296e+001 -5.508629870e+002 -5.508629870e+002 +1.7081e+000 +4.0121e+000
31 +7.814078279e+000 +7.814078279e+000 -6.132959217e+002 -6.132959217e+002 +1.7081e+000 +4.0051e+000
45 +6.302050554e+000 +6.302050554e+000 -6.148079494e+002 -6.148079494e+002 -4.4576e-001 +3.9959e+000
46 +3.626192691e+000 +3.626192691e+000 -6.174838073e+002 -6.174838073e+002 +5.8583e-001 +3.9997e+000
62 +2.484768817e+000 +2.484768817e+000 -6.186252312e+002 -6.186252312e+002 +3.3133e-001 +3.9983e+000
63 +1.093476825e+000 +1.093476825e+000 -6.200165232e+002 -6.200165232e+002 -8.0471e-002 +3.9959e+000
64 +1.136868377e-013 +1.136868377e-013 -6.211100000e+002 -6.211100000e+002 -8.9200e-001 +3.9912e+000
1925 +0.000000000e+000 +0.000000000e+000 -6.211100000e+002 -6.211100000e+002 -8.9200e-001 +3.9912e+000
