% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.973045232e+006 +4.973045232e+006 +4.973121502e+006 +4.973121502e+006 +3.1589e+000 +3.3215e+000 -1.1267e+000 -7.4170e-001 +2.6609e+000 -2.9375e+000 -2.0691e+000 +2.6023e+000 -3.2447e+000 +9.5058e-001
2 +4.834705761e+005 +4.834705761e+005 +4.835468461e+005 +4.835468461e+005 +1.2157e+000 -4.6951e+000 -1.5054e+000 -4.1628e+000 +1.2415e+000 +4.6153e+000 +3.5847e+000 -3.6582e+000 +3.3925e+000 -2.0982e+000
8 +2.544885194e+005 +2.544885194e+005 +2.545647894e+005 +2.545647894e+005 -3.0837e+000 +9.0428e-002 -4.7696e+000 -4.6084e+000 +8.8020e-001 -2.2078e+000 -1.6609e+000 +2.6708e+000 -4.8681e+000 +3.5390e+000
50 +6.132979916e+004 +6.132979916e+004 +6.140606916e+004 +6.140606916e+004 -2.9075e+000 +3.9032e+000 -3.0166e+000 +8.8953e+000 -2.8201e+000 -1.8562e+000 -3.6525e+000 +7.6588e+000 -5.2101e+000 +1.2730e+000
52 +1.074687225e+003 +1.074687225e+003 +1.150957225e+003 +1.150957225e+003 -2.8891e+000 +3.8608e+000 -2.8621e+000 +8.9244e+000 -2.6333e+000 -1.8177e+000 -3.6907e+000 +7.7301e+000 -5.2196e+000 +1.3559e+000
53 +4.476377771e+002 +4.476377771e+002 +5.239077771e+002 +5.239077771e+002 -2.8921e+000 +3.8676e+000 -2.8871e+000 +8.9197e+000 -2.6635e+000 -1.8239e+000 -3.6845e+000 +7.7186e+000 -5.2180e+000 +1.3425e+000
54 +1.926530159e+002 +1.926530159e+002 +2.689230159e+002 +2.689230159e+002 -2.8910e+000 +3.8653e+000 -2.8785e+000 +8.9213e+000 -2.6531e+000 -1.8218e+000 -3.6866e+000 +7.7226e+000 -5.2186e+000 +1.3471e+000
83 +1.284087921e+001 +1.284087921e+001 +8.911087921e+001 +8.911087921e+001 -1.8310e+000 -1.9292e+000 -9.2196e-001 +3.2373e+000 -2.5238e+000 -2.3206e+000 +3.3567e-001 +2.2275e+000 -1.3104e+000 +3.4555e+000
84 +8.729495856e+000 +8.729495856e+000 +8.499949586e+001 +8.499949586e+001 -1.6059e+000 -3.1595e+000 -5.0653e-001 +2.0305e+000 -2.4963e+000 -2.4266e+000 +1.1897e+000 +1.0607e+000 -4.8061e-001 +3.9031e+000
119 +8.924061165e-001 +8.924061165e-001 +7.716240612e+001 +7.716240612e+001 -8.4281e-001 -3.3783e+000 -8.8847e-001 +3.2031e-001 -1.8907e+000 -2.4238e+000 -1.1196e-001 +9.4602e-001 -5.6724e-001 +3.0572e+000
195 +1.621516774e-001 +1.621516774e-001 +7.643215168e+001 +7.643215168e+001 -1.1325e+000 -3.1796e+000 -1.2933e+000 +5.0450e-001 -1.7329e+000 -1.9225e+000 -5.4915e-001 +1.3167e+000 -9.1097e-001 +2.7659e+000
200 +1.430548085e-001 +1.430548085e-001 +7.641305481e+001 +7.641305481e+001 -1.0874e+000 -3.2053e+000 -1.2725e+000 +4.5140e-001 -1.7082e+000 -2.0046e+000 -4.9601e-001 +1.2502e+000 -8.6455e-001 +2.7919e+000
467 +4.346403269e-002 +4.346403269e-002 +7.631346403e+001 +7.631346403e+001 -9.8661e-001 -3.0613e+000 -1.3140e+000 +5.4283e-001 -1.6655e+000 -2.2493e+000 -5.7401e-001 +1.2802e+000 -9.3010e-001 +2.8368e+000
515 +2.825543929e-002 +2.825543929e-002 +7.629825544e+001 +7.629825544e+001 -9.5364e-001 -3.0957e+000 -1.3240e+000 +5.2745e-001 -1.6447e+000 -2.2156e+000 -5.9510e-001 +1.2407e+000 -9.6031e-001 +2.7942e+000
