% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.270593210e+006 +3.270593210e+006 +3.270669480e+006 +3.270669480e+006 +9.7736e-001 -1.7784e+000 -5.8817e-001 +1.4245e+000 +3.2486e+000
4 +2.024182723e+006 +2.024182723e+006 +2.024258993e+006 +2.024258993e+006 +8.4786e-001 -8.1163e-002 -3.9520e+000 -4.6653e+000 -2.8828e-002
5 +4.448936140e+005 +4.448936140e+005 +4.449698840e+005 +4.449698840e+005 -3.5133e+000 -2.8219e+000 +4.5536e+000 +2.3408e+000 +2.4334e+000
34 +1.339086447e+004 +1.339086447e+004 +1.346713447e+004 +1.346713447e+004 +5.8849e+000 +7.5484e-001 +8.0640e+000 -2.5627e+000 +3.6223e+000
35 +1.657313157e+003 +1.657313157e+003 +1.733583157e+003 +1.733583157e+003 +5.8775e+000 +6.9800e-001 +8.0853e+000 -2.5926e+000 +3.6174e+000
36 +4.483072415e+002 +4.483072415e+002 +5.245772415e+002 +5.245772415e+002 +5.8714e+000 +6.5070e-001 +8.1030e+000 -2.6175e+000 +3.6132e+000
37 +1.737874287e+002 +1.737874287e+002 +2.500574287e+002 +2.500574287e+002 +5.8735e+000 +6.6700e-001 +8.0969e+000 -2.6089e+000 +3.6147e+000
53 +8.090217693e+001 +8.090217693e+001 +1.571721769e+002 +1.571721769e+002 -7.1001e+000 -4.5968e+000 -6.9546e+000 +1.3668e+000 -5.4316e+000
57 +2.423661367e+000 +2.423661367e+000 +7.869366137e+001 +7.869366137e+001 -2.1447e+000 -2.5871e+000 -1.2051e+000 -1.5230e-001 -1.9763e+000
130 +3.828576747e-001 +3.828576747e-001 +7.665285767e+001 +7.665285767e+001 -1.3492e+000 -3.3157e+000 -1.4923e+000 +7.6138e-001 -1.5494e+000
309 +1.888653097e-001 +1.888653097e-001 +7.645886531e+001 +7.645886531e+001 -1.3057e+000 -3.1275e+000 -1.4343e+000 +4.5405e-001 -1.6726e+000
339 +1.414590774e-002 +1.414590774e-002 +7.628414591e+001 +7.628414591e+001 -9.9675e-001 -3.0840e+000 -1.1996e+000 +4.7755e-001 -1.7653e+000
394 +6.936709107e-003 +6.936709107e-003 +7.627693671e+001 +7.627693671e+001 -9.0944e-001 -3.1192e+000 -1.1756e+000 +5.3596e-001 -1.7399e+000
395 +6.065470441e-003 +6.065470441e-003 +7.627606547e+001 +7.627606547e+001 -9.1867e-001 -3.1135e+000 -1.1766e+000 +5.2755e-001 -1.7451e+000
820 +1.237406177e-003 +1.237406177e-003 +7.627123741e+001 +7.627123741e+001 -9.1805e-001 -3.1485e+000 -1.2158e+000 +5.6627e-001 -1.7475e+000
