% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.751267821e+007 +6.751267821e+007 +6.751275448e+007 +6.751275448e+007 +3.2400e+000 +4.7384e+000 +1.3843e+000
2 +1.906338247e+007 +1.906338247e+007 +1.906345874e+007 +1.906345874e+007 +1.0208e+000 -1.4027e+000 +3.8028e+000
3 +3.476684569e+005 +3.476684569e+005 +3.477447269e+005 +3.477447269e+005 +2.3446e+000 -1.3220e+000 -3.4455e+000
28 +4.844841898e+002 +4.844841898e+002 +5.607541898e+002 +5.607541898e+002 +3.0162e+000 -2.6294e+000 -2.6786e+000
30 +2.858766098e+001 +2.858766098e+001 +1.048576610e+002 +1.048576610e+002 +3.0145e+000 -2.6449e+000 -2.6887e+000
32 +1.809399027e+001 +1.809399027e+001 +9.436399027e+001 +9.436399027e+001 +3.0142e+000 -2.6482e+000 -2.6908e+000
43 +1.553941423e+001 +1.553941423e+001 +9.180941423e+001 +9.180941423e+001 -4.9325e+000 -3.1542e+000 -5.5818e-001
47 +9.324929639e-001 +9.324929639e-001 +7.720249296e+001 +7.720249296e+001 -1.8972e+000 -2.9607e+000 -1.3726e+000
48 +3.163160094e-001 +3.163160094e-001 +7.658631601e+001 +7.658631601e+001 -1.4092e+000 -2.9296e+000 -1.5036e+000
49 +2.194488402e-001 +2.194488402e-001 +7.648944884e+001 +7.648944884e+001 -1.0264e+000 -2.9052e+000 -1.6063e+000
1588 +1.282236541e-001 +1.282236541e-001 +7.639822365e+001 +7.639822365e+001 -8.8400e-001 -3.3426e+000 -9.5475e-001
1614 +9.761007701e-002 +9.761007701e-002 +7.636761008e+001 +7.636761008e+001 -1.0691e+000 -3.2892e+000 -1.0059e+000
2413 +4.296984711e-002 +4.296984711e-002 +7.631296985e+001 +7.631296985e+001 -9.0167e-001 -3.2618e+000 -1.0765e+000
2440 +3.640788491e-002 +3.640788491e-002 +7.630640788e+001 +7.630640788e+001 -1.0007e+000 -3.2432e+000 -1.0885e+000
3978 +1.942122896e-002 +1.942122896e-002 +7.628942123e+001 +7.628942123e+001 -1.0469e+000 -3.1730e+000 -1.1889e+000
4048 +1.411955482e-002 +1.411955482e-002 +7.628411955e+001 +7.628411955e+001 -1.0365e+000 -3.1531e+000 -1.2214e+000
4110 +5.120091688e-003 +5.120091688e-003 +7.627512009e+001 +7.627512009e+001 -9.6691e-001 -3.1675e+000 -1.2110e+000
4132 +2.742015810e-003 +2.742015810e-003 +7.627274202e+001 +7.627274202e+001 -9.4095e-001 -3.1773e+000 -1.2004e+000
4137 +1.887930806e-003 +1.887930806e-003 +7.627188793e+001 +7.627188793e+001 -9.8113e-001 -3.1543e+000 -1.2291e+000
4147 +1.584426750e-003 +1.584426750e-003 +7.627158443e+001 +7.627158443e+001 -9.7256e-001 -3.1592e+000 -1.2230e+000
4177 +8.687695742e-004 +8.687695742e-004 +7.627086877e+001 +7.627086877e+001 -9.4284e-001 -3.1643e+000 -1.2202e+000
