% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.283844120e+002 +1.283844120e+002 +1.997344120e+002 +1.997344120e+002 -3.6804e+000 -3.0361e+000
4 +5.891533319e+001 +5.891533319e+001 +1.302653332e+002 +1.302653332e+002 -4.6503e+000 -3.9861e+000
22 +2.449552175e+001 +2.449552175e+001 +9.584552175e+001 +9.584552175e+001 +3.1693e+000 +9.7103e-001
72 +1.551365550e+001 +1.551365550e+001 +8.686365550e+001 +8.686365550e+001 +3.2394e+000 +9.4238e-001
908 +3.598806788e-001 +3.598806788e-001 +7.170988068e+001 +7.170988068e+001 +1.2477e+000 +9.1547e-001
921 +2.491390140e-001 +2.491390140e-001 +7.159913901e+001 +7.159913901e+001 +1.2481e+000 +9.1480e-001
2751 +8.031662754e-002 +8.031662754e-002 +7.143031663e+001 +7.143031663e+001 +2.0480e+000 -4.1559e+000
2752 +4.226533874e-002 +4.226533874e-002 +7.139226534e+001 +7.139226534e+001 +2.0495e+000 -4.1511e+000
2753 +2.932782691e-002 +2.932782691e-002 +7.137932783e+001 +7.137932783e+001 +2.0499e+000 -4.1499e+000
2757 +9.855631602e-003 +9.855631602e-003 +7.135985563e+001 +7.135985563e+001 +2.0502e+000 -4.1490e+000
2759 +5.634370993e-003 +5.634370993e-003 +7.135563437e+001 +7.135563437e+001 +2.0503e+000 -4.1485e+000
2765 +3.942756077e-003 +3.942756077e-003 +7.135394276e+001 +7.135394276e+001 +2.0504e+000 -4.1484e+000
