% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.528236523e+002 +1.528236523e+002 +2.241736523e+002 +2.241736523e+002 -2.9375e+000 +2.0145e+000
2 +9.209180529e+001 +9.209180529e+001 +1.634418053e+002 +1.634418053e+002 -1.3890e-001 -1.9881e+000
3 +2.374636684e+001 +2.374636684e+001 +9.509636684e+001 +9.509636684e+001 +5.1317e-001 +2.7947e+000
11 +6.724297594e+000 +6.724297594e+000 +7.807429759e+001 +7.807429759e+001 +4.8576e-001 -1.6007e-001
29 +4.008822253e+000 +4.008822253e+000 +7.535882225e+001 +7.535882225e+001 +4.8411e-001 -1.9811e-001
30 +3.971810915e+000 +3.971810915e+000 +7.532181092e+001 +7.532181092e+001 +4.8402e-001 -2.0026e-001
33 +2.134339609e+000 +2.134339609e+000 +7.348433961e+001 +7.348433961e+001 +4.8355e-001 -2.1096e-001
94 +1.174418501e+000 +1.174418501e+000 +7.252441850e+001 +7.252441850e+001 +1.7442e+000 -2.2733e-001
102 +9.577330845e-001 +9.577330845e-001 +7.230773308e+001 +7.230773308e+001 +1.4507e+000 -2.2356e-001
134 +3.413794356e-001 +3.413794356e-001 +7.169137944e+001 +7.169137944e+001 +1.5879e+000 -2.2532e-001
199 +2.511726509e-001 +2.511726509e-001 +7.160117265e+001 +7.160117265e+001 +1.5977e+000 -2.2546e-001
3693 +2.768547507e-002 +2.768547507e-002 +7.137768548e+001 +7.137768548e+001 +1.4800e+000 +9.1812e-001
3697 +1.417113044e-002 +1.417113044e-002 +7.136417113e+001 +7.136417113e+001 +1.4816e+000 +9.2078e-001
3698 +5.928205272e-003 +5.928205272e-003 +7.135592821e+001 +7.135592821e+001 +1.4809e+000 +9.1965e-001
