% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.696556583e+007 +1.696556583e+007 +1.696535595e+007 +1.696535595e+007 +2.2430e+000 -3.6606e+000
2 +9.870112070e+006 +9.870112070e+006 +9.869902190e+006 +9.869902190e+006 +9.9340e-001 -2.7462e+000
3 +6.190836964e+006 +6.190836964e+006 +6.190627084e+006 +6.190627084e+006 +2.6531e+000 +2.7919e+000
5 +2.977857021e+006 +2.977857021e+006 +2.977647141e+006 +2.977647141e+006 -4.5028e+000 +2.2802e+000
27 +1.439450697e+005 +1.439450697e+005 +1.437351897e+005 +1.437351897e+005 +3.8746e+000 +8.4789e-001
29 +5.233509899e+003 +5.233509899e+003 +5.023629899e+003 +5.023629899e+003 +3.8746e+000 +5.2546e-001
30 +8.078044658e+002 +8.078044658e+002 +5.979244658e+002 +5.979244658e+002 +3.8746e+000 +4.7442e-001
31 +3.288437529e+001 +3.288437529e+001 -1.769956247e+002 -1.769956247e+002 +3.8746e+000 +4.5280e-001
33 +7.988007427e+000 +7.988007427e+000 -2.018919926e+002 -2.018919926e+002 +3.8746e+000 +4.4735e-001
42 +3.631662881e-001 +3.631662881e-001 -2.095168337e+002 -2.095168337e+002 +5.5321e-001 +4.4803e-001
47 +6.058585209e-003 +6.058585209e-003 -2.098739414e+002 -2.098739414e+002 +1.1512e+000 +4.4806e-001
49 +3.525585239e-003 +3.525585239e-003 -2.098764744e+002 -2.098764744e+002 +1.1867e+000 +4.4806e-001
73 +6.096683889e-004 +6.096683889e-004 -2.098793903e+002 -2.098793903e+002 +1.2081e+000 +4.4802e-001
76 +2.227104611e-005 +2.227104611e-005 -2.098799777e+002 -2.098799777e+002 +1.2095e+000 +4.4800e-001
78 +6.537020994e-006 +6.537020994e-006 -2.098799935e+002 -2.098799935e+002 +1.2097e+000 +4.4800e-001
104 +4.413176015e-006 +4.413176015e-006 -2.098799956e+002 -2.098799956e+002 +1.2091e+000 +4.4800e-001
105 +2.543183797e-006 +2.543183797e-006 -2.098799975e+002 -2.098799975e+002 +1.2082e+000 +4.4800e-001
108 +2.451179370e-006 +2.451179370e-006 -2.098799975e+002 -2.098799975e+002 +1.2086e+000 +4.4800e-001
137 +9.705164246e-007 +9.705164246e-007 -2.098799990e+002 -2.098799990e+002 +1.2071e+000 +4.4800e-001
160 +5.084555710e-008 +5.084555710e-008 -2.098799999e+002 -2.098799999e+002 +1.2070e+000 +4.4800e-001
197 +1.404194450e-008 +1.404194450e-008 -2.098800000e+002 -2.098800000e+002 +1.2071e+000 +4.4800e-001
243 +1.296342589e-009 +1.296342589e-009 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
275 +7.130154245e-010 +7.130154245e-010 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
396 +5.674962722e-010 +5.674962722e-010 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
475 +3.706759344e-010 +3.706759344e-010 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
705 +1.705302566e-012 +1.705302566e-012 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
707 +1.278976924e-012 +1.278976924e-012 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
709 +6.252776075e-013 +6.252776075e-013 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
733 +0.000000000e+000 +0.000000000e+000 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
