% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.098686039e+008 +3.098686039e+008 +3.098683940e+008 +3.098683940e+008 +4.3344e+001 +2.5230e+001 +1.1086e+001 +3.0717e+001 +1.9220e+001
3 +1.898514592e+008 +1.898514592e+008 +1.898512493e+008 +1.898512493e+008 +3.5917e+001 +2.0476e+001 +3.5003e+001 +4.1500e+001 +1.3713e+001
8 +1.023709168e+008 +1.023709168e+008 +1.023707069e+008 +1.023707069e+008 +4.4296e+001 +3.3181e+001 +3.6533e+001 +1.3589e+001 +1.2290e+001
52 +1.829953947e+007 +1.829953947e+007 +1.829932959e+007 +1.829932959e+007 +4.3344e+001 +2.5222e+001 +1.1057e+001 +2.5993e+001 +2.5594e+000
88 +6.304418608e+006 +6.304418608e+006 +6.304208728e+006 +6.304208728e+006 +4.3343e+001 +2.5200e+001 +1.0966e+001 +6.8411e+000 -6.5166e-001
179 +3.966802497e+005 +3.966802497e+005 +3.964703697e+005 +3.964703697e+005 +1.2193e+001 -6.8178e+001 +8.4176e+000 +4.2489e+000 +2.1589e+000
202 +8.322640847e+004 +8.322640847e+004 +8.301652847e+004 +8.301652847e+004 -4.3247e+001 +3.3772e+001 +1.5518e+000 +2.8198e+000 +1.9743e+000
373 +1.776779399e+004 +1.776779399e+004 +1.755791399e+004 +1.755791399e+004 +1.6156e+001 +1.7310e+001 +3.8624e+000 +2.2629e+000 +1.6899e+000
374 +1.392700045e+004 +1.392700045e+004 +1.371712045e+004 +1.371712045e+004 +1.4583e+001 +1.9735e+001 +3.8312e+000 +2.2333e+000 +1.7289e+000
402 +7.854499813e+002 +7.854499813e+002 +5.755699813e+002 +5.755699813e+002 -2.4383e+001 -5.3312e-001 +3.6409e+000 +2.3860e+000 +1.7988e+000
407 +5.591141807e+002 +5.591141807e+002 +3.492341807e+002 +3.492341807e+002 -2.0046e+001 +1.9128e+000 +3.6607e+000 +2.3669e+000 +1.7931e+000
600 +2.740084037e+002 +2.740084037e+002 +6.412840366e+001 +6.412840366e+001 +2.1671e+000 +3.0107e+000 +3.6924e+000 +2.4139e+000 +1.7868e+000
601 +2.509399809e+002 +2.509399809e+002 +4.105998085e+001 +4.105998085e+001 +2.8887e+000 +2.9056e+000 +3.5875e+000 +2.4145e+000 +1.7882e+000
1751 +1.446706309e+002 +1.446706309e+002 -6.520936910e+001 -6.520936910e+001 +1.0572e+001 +1.9078e+000 +3.5696e+000 +2.3946e+000 +1.7849e+000
1919 +9.963532459e+001 +9.963532459e+001 -1.102446754e+002 -1.102446754e+002 +6.0559e+000 +7.6868e-001 +3.5054e+000 +2.3861e+000 +1.7765e+000
1924 +4.692915459e+001 +4.692915459e+001 -1.629508454e+002 -1.629508454e+002 -2.9780e-001 +8.3823e-001 +3.4749e+000 +2.3853e+000 +1.7798e+000
1951 +1.858817068e+001 +1.858817068e+001 -1.912918293e+002 -1.912918293e+002 +2.6238e+000 +5.5829e-001 +3.5501e+000 +2.3858e+000 +1.7819e+000
1954 +1.472389620e+001 +1.472389620e+001 -1.951561038e+002 -1.951561038e+002 +4.1192e+000 +3.8867e-001 +3.5950e+000 +2.3861e+000 +1.7833e+000
4264 +7.353157785e+000 +7.353157785e+000 -2.025268422e+002 -2.025268422e+002 +2.5194e+000 +8.3339e-001 +3.5904e+000 +2.3862e+000 +1.7856e+000
4265 +5.731506215e+000 +5.731506215e+000 -2.041484938e+002 -2.041484938e+002 +1.4465e+000 +8.1795e-001 +3.5952e+000 +2.3862e+000 +1.7856e+000
4287 +1.275453103e+000 +1.275453103e+000 -2.086045469e+002 -2.086045469e+002 +1.4100e+000 +6.1187e-001 +3.5348e+000 +2.3855e+000 +1.7856e+000
4457 +1.265957881e-001 +1.265957881e-001 -2.097534042e+002 -2.097534042e+002 +1.0564e+000 +4.6285e-001 +3.5557e+000 +2.3861e+000 +1.7853e+000
4488 +2.822977846e-002 +2.822977846e-002 -2.098517702e+002 -2.098517702e+002 +1.2099e+000 +4.5015e-001 +3.5553e+000 +2.3873e+000 +1.7857e+000
4492 +1.519452961e-002 +1.519452961e-002 -2.098648055e+002 -2.098648055e+002 +1.1781e+000 +4.5497e-001 +3.5554e+000 +2.3868e+000 +1.7855e+000
6083 +3.162858458e-003 +3.162858458e-003 -2.098768371e+002 -2.098768371e+002 +1.2400e+000 +4.4664e-001 +3.5536e+000 +2.3862e+000 +1.7856e+000
6283 +1.084991292e-003 +1.084991292e-003 -2.098789150e+002 -2.098789150e+002 +1.2094e+000 +4.5405e-001 +3.5546e+000 +2.3864e+000 +1.7856e+000
6287 +3.309987392e-006 +3.309987392e-006 -2.098799967e+002 -2.098799967e+002 +1.2081e+000 +4.4812e-001 +3.5544e+000 +2.3864e+000 +1.7856e+000
