% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.098902479e+006 +1.098902479e+006 +1.098692599e+006 +1.098692599e+006 -4.0374e+000 -5.8577e-001
4 +2.025515326e+004 +2.025515326e+004 +2.004527326e+004 +2.004527326e+004 -3.8561e+000 +5.9612e-001
26 +3.414423376e+002 +3.414423376e+002 +1.315623376e+002 +1.315623376e+002 +8.3929e-001 +4.6719e-001
27 +7.502107889e+001 +7.502107889e+001 -1.348589211e+002 -1.348589211e+002 +8.3929e-001 +4.5642e-001
28 +1.474699819e-001 +1.474699819e-001 -2.097325300e+002 -2.097325300e+002 +8.3929e-001 +4.4795e-001
42 +3.517331048e-003 +3.517331048e-003 -2.098764827e+002 -2.098764827e+002 +1.1510e+000 +4.4802e-001
44 +3.533786737e-004 +3.533786737e-004 -2.098796466e+002 -2.098796466e+002 +1.2069e+000 +4.4802e-001
60 +1.524466522e-004 +1.524466522e-004 -2.098798476e+002 -2.098798476e+002 +1.2080e+000 +4.4801e-001
63 +8.125830675e-007 +8.125830675e-007 -2.098799992e+002 -2.098799992e+002 +1.2069e+000 +4.4800e-001
68 +2.114047390e-007 +2.114047390e-007 -2.098799998e+002 -2.098799998e+002 +1.2069e+000 +4.4800e-001
69 +1.136808976e-007 +1.136808976e-007 -2.098799999e+002 -2.098799999e+002 +1.2069e+000 +4.4800e-001
89 +7.122940815e-008 +7.122940815e-008 -2.098799999e+002 -2.098799999e+002 +1.2073e+000 +4.4800e-001
93 +3.778049518e-008 +3.778049518e-008 -2.098800000e+002 -2.098800000e+002 +1.2071e+000 +4.4800e-001
1083 +2.466254045e-008 +2.466254045e-008 -2.098800000e+002 -2.098800000e+002 +1.2071e+000 +4.4800e-001
1462 +1.362005264e-008 +1.362005264e-008 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
1482 +5.685762972e-010 +5.685762972e-010 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
1483 +3.979039320e-012 +3.979039320e-012 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
1489 +3.979039320e-013 +3.979039320e-013 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
3638 +0.000000000e+000 +0.000000000e+000 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
