% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.845380463e+009 +1.845380463e+009 +1.845380253e+009 +1.845380253e+009 +4.9596e+001 +4.3737e+001 +2.8539e+001 +1.6151e+001 +3.3541e+001 +2.8580e+001 +3.5707e+001 +1.9733e+001 +4.9135e+001 +4.0334e+001
2 +1.263812181e+009 +1.263812181e+009 +1.263811971e+009 +1.263811971e+009 +4.6166e+001 +2.5234e+001 +2.3915e+001 +3.1221e+001 +1.3526e+001 +2.9599e+001 +1.7734e+001 +2.3444e+001 +3.0726e+001 +3.1567e+001
5 +9.345332900e+008 +9.345332900e+008 +9.345330802e+008 +9.345330802e+008 +4.1111e+001 +4.7576e+001 +1.2927e+001 +3.9628e+001 +1.4251e+001 +1.9840e+001 +4.8447e+001 +2.5214e+001 +3.5482e+001 +2.6899e+001
8 +3.972037413e+008 +3.972037413e+008 +3.972035314e+008 +3.972035314e+008 +1.5898e+001 +3.4089e+001 +3.5034e+001 +4.7101e+001 +2.2628e+001 +2.9368e+001 +2.4988e+001 +2.3001e+001 +2.6805e+001 +1.4927e+001
61 +1.469326630e+008 +1.469326630e+008 +1.469324532e+008 +1.469324532e+008 +4.9596e+001 +4.3736e+001 +2.8537e+001 +1.6147e+001 +3.3533e+001 +2.8397e+001 +3.5553e+001 +1.8294e+001 +1.9601e+001 -4.3466e+000
102 +3.776669758e+007 +3.776669758e+007 +3.776648770e+007 +3.776648770e+007 +4.9596e+001 +4.3735e+001 +2.8534e+001 +1.6141e+001 +3.3516e+001 +2.8044e+001 +3.5262e+001 +1.6972e+001 -5.2241e+000 +5.4132e+000
140 +9.341684803e+006 +9.341684803e+006 +9.341474923e+006 +9.341474923e+006 +4.9581e+001 +4.3684e+001 +2.8336e+001 +1.5785e+001 +3.2629e+001 +8.4689e+000 +1.9491e+001 -8.8230e+000 +1.5028e+000 +3.5716e+000
181 +6.281798583e+006 +6.281798583e+006 +6.281588703e+006 +6.281588703e+006 +4.9580e+001 +4.3679e+001 +2.8319e+001 +1.5750e+001 +3.2531e+001 +8.1853e+000 +1.5323e+001 -5.7700e+000 +1.3951e+000 +3.5617e+000
259 +3.793034017e+006 +3.793034017e+006 +3.792824137e+006 +3.792824137e+006 +4.9368e+001 +4.2929e+001 +2.5426e+001 +9.4772e+000 +2.2729e+000 -1.9143e+001 +9.5243e+000 -1.6422e+000 +1.2417e+000 +3.5463e+000
756 +2.303505881e+006 +2.303505881e+006 +2.303296001e+006 +2.303296001e+006 +2.2406e+001 +1.9305e+001 +4.3220e+001 +2.0598e+001 +1.9751e+001 +2.5786e+000 -5.0248e+000 +2.1011e+000 +7.4337e-001 +3.5152e+000
3359 +6.680073508e+005 +6.680073508e+005 +6.677974708e+005 +6.677974708e+005 +2.8098e+001 +3.7332e+001 +3.1208e+001 +2.0360e+001 +4.2598e+000 -4.5773e+000 +1.6677e+000 -2.7905e+000 -2.0330e+000 +2.4808e+000
3361 +5.823857792e+005 +5.823857792e+005 +5.821758992e+005 +5.821758992e+005 +2.8110e+001 +3.7360e+001 +3.1396e+001 +2.1315e+001 +9.1785e+000 +4.8203e+000 +2.0491e+000 -2.7224e+000 -2.0320e+000 +2.4835e+000
5548 +1.326939927e+005 +1.326939927e+005 +1.324841127e+005 +1.324841127e+005 +4.9301e+001 +4.2706e+001 +2.4790e+001 +8.7496e+000 +2.0731e+000 +3.7700e+000 +3.8109e+000 -6.4203e-001 -1.2609e+000 +2.3420e+000
5824 +9.184937743e+004 +9.184937743e+004 +9.163949743e+004 +9.163949743e+004 +4.5843e+001 +2.4151e+001 +2.2049e+001 +1.2815e+001 -1.5619e+000 +5.6697e+000 +2.7751e+000 -6.2082e-001 -6.9129e-001 +2.5992e+000
6133 +6.229989781e+004 +6.229989781e+004 +6.209001781e+004 +6.209001781e+004 +2.2168e+001 +1.8919e+001 +3.8366e+001 +1.5272e+001 +2.7147e+000 +1.7782e+000 +2.3486e+000 -2.8455e-003 -9.0652e-001 +2.5233e+000
8454 +3.435339010e+004 +3.435339010e+004 +3.414351010e+004 +3.414351010e+004 +3.5892e+001 +3.0219e+001 +9.4844e+000 +2.7331e+000 +9.9282e-001 +1.3015e+000 +1.6577e+000 -3.5023e-001 -1.3792e+000 +2.6084e+000
8496 +2.471068544e+004 +2.471068544e+004 +2.450080544e+004 +2.450080544e+004 +3.5889e+001 +3.0192e+001 +9.4354e+000 +2.7268e+000 +1.1061e+000 +2.3586e+000 +2.3468e+000 -3.4437e-001 -1.3711e+000 +2.6073e+000
