% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.035424963e+007 +2.035424963e+007 +2.035403975e+007 +2.035403975e+007 +4.5230e+000 -6.1482e-001 -3.4128e+000 -3.7545e-001 -2.7148e+000
2 +1.146762057e+007 +1.146762057e+007 +1.146741069e+007 +1.146741069e+007 -2.8660e+000 -7.7030e-001 +2.1429e+000 +4.7537e+000 -1.6012e+000
3 +7.698498380e+005 +7.698498380e+005 +7.696399580e+005 +7.696399580e+005 -3.4325e+000 -4.2756e+000 +1.3120e+000 -1.3708e+000 +2.3213e+000
35 +2.945934040e+005 +2.945934040e+005 +2.943835240e+005 +2.943835240e+005 +4.5230e+000 -6.1477e-001 -3.4056e+000 -2.8103e-001 +1.5878e+000
60 +4.137178106e+004 +4.137178106e+004 +4.116190106e+004 +4.116190106e+004 +4.5229e+000 -6.1322e-001 -3.2007e+000 +2.2273e+000 +1.7848e+000
89 +1.073876807e+004 +1.073876807e+004 +1.052888807e+004 +1.052888807e+004 +4.5176e+000 -5.3046e-001 +6.9084e+000 +2.3407e+000 +1.7845e+000
91 +4.459178716e+002 +4.459178716e+002 +2.360378716e+002 +2.360378716e+002 +4.5197e+000 -5.6349e-001 +2.8739e+000 +2.3661e+000 +1.7845e+000
92 +6.629698826e+001 +6.629698826e+001 -1.435830117e+002 -1.435830117e+002 +4.5194e+000 -5.5852e-001 +3.4806e+000 +2.3623e+000 +1.7845e+000
94 +6.262921827e+001 +6.262921827e+001 -1.472507817e+002 -1.472507817e+002 +4.5193e+000 -5.5806e-001 +3.5376e+000 +2.3619e+000 +1.7845e+000
129 +3.037074709e+001 +3.037074709e+001 -1.795092529e+002 -1.795092529e+002 +4.4597e+000 +2.9162e-001 +3.5506e+000 +2.3621e+000 +1.7845e+000
157 +6.960292316e+000 +6.960292316e+000 -2.029197077e+002 -2.029197077e+002 -1.4543e+000 +4.1717e-001 +3.5567e+000 +2.3892e+000 +1.7859e+000
161 +1.764545823e+000 +1.764545823e+000 -2.081154542e+002 -2.081154542e+002 +8.0000e-001 +4.3570e-001 +3.5543e+000 +2.3789e+000 +1.7854e+000
183 +1.569295742e-001 +1.569295742e-001 -2.097230704e+002 -2.097230704e+002 +1.4582e+000 +4.4781e-001 +3.5547e+000 +2.3846e+000 +1.7856e+000
219 +6.478290225e-003 +6.478290225e-003 -2.098735217e+002 -2.098735217e+002 +1.2881e+000 +4.4874e-001 +3.5541e+000 +2.3863e+000 +1.7856e+000
224 +4.198402166e-003 +4.198402166e-003 -2.098758016e+002 -2.098758016e+002 +1.2685e+000 +4.4890e-001 +3.5540e+000 +2.3865e+000 +1.7856e+000
262 +1.210633788e-003 +1.210633788e-003 -2.098787894e+002 -2.098787894e+002 +1.2425e+000 +4.4798e-001 +3.5546e+000 +2.3863e+000 +1.7856e+000
295 +9.825966382e-004 +9.825966382e-004 -2.098790174e+002 -2.098790174e+002 +1.2270e+000 +4.4753e-001 +3.5549e+000 +2.3863e+000 +1.7856e+000
337 +2.718401933e-005 +2.718401933e-005 -2.098799728e+002 -2.098799728e+002 +1.2068e+000 +4.4742e-001 +3.5545e+000 +2.3864e+000 +1.7856e+000
373 +4.189486560e-006 +4.189486560e-006 -2.098799958e+002 -2.098799958e+002 +1.2071e+000 +4.4772e-001 +3.5544e+000 +2.3864e+000 +1.7856e+000
376 +1.618404866e-006 +1.618404866e-006 -2.098799984e+002 -2.098799984e+002 +1.2073e+000 +4.4791e-001 +3.5544e+000 +2.3864e+000 +1.7856e+000
378 +1.493672301e-006 +1.493672301e-006 -2.098799985e+002 -2.098799985e+002 +1.2073e+000 +4.4788e-001 +3.5544e+000 +2.3864e+000 +1.7856e+000
1096 +1.735528770e-007 +1.735528770e-007 -2.098799998e+002 -2.098799998e+002 +1.2074e+000 +4.4800e-001 +3.5544e+000 +2.3864e+000 +1.7856e+000
1101 +7.703755500e-008 +7.703755500e-008 -2.098799999e+002 -2.098799999e+002 +1.2072e+000 +4.4799e-001 +3.5544e+000 +2.3864e+000 +1.7856e+000
1141 +5.381775736e-008 +5.381775736e-008 -2.098799999e+002 -2.098799999e+002 +1.2072e+000 +4.4799e-001 +3.5544e+000 +2.3864e+000 +1.7856e+000
2568 +1.560039209e-008 +1.560039209e-008 -2.098800000e+002 -2.098800000e+002 +1.2073e+000 +4.4800e-001 +3.5544e+000 +2.3864e+000 +1.7856e+000
