% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.420284529e+008 +6.420284529e+008 +6.420282430e+008 +6.420282430e+008 +4.2593e+001 +2.8871e+001 +2.5427e+001 +1.6942e+001 +1.3553e+001 +3.1650e+001 +1.1598e+001 +3.6533e+001 +3.0993e+001 +2.3060e+001
6 +2.028231237e+008 +2.028231237e+008 +2.028229138e+008 +2.028229138e+008 +1.1990e+001 +1.7975e+001 +4.0354e+001 +4.6144e+001 +3.0038e+001 +1.9466e+001 +4.4289e+001 +3.2489e+001 +1.6934e+001 +1.1582e+001
101 +1.197789762e+008 +1.197789762e+008 +1.197787663e+008 +1.197787663e+008 +4.2592e+001 +2.8870e+001 +2.5424e+001 +1.6937e+001 +1.3512e+001 +3.1415e+001 +1.1377e+001 +3.3481e+001 +1.7569e+001 +1.4653e+000
102 +9.597821719e+007 +9.597821719e+007 +9.597800731e+007 +9.597800731e+007 +4.2592e+001 +2.8869e+001 +2.5417e+001 +1.6926e+001 +1.3427e+001 +3.0925e+001 +1.0923e+001 +2.7483e+001 -1.3423e+001 -7.7965e-001
104 +5.790649858e+007 +5.790649858e+007 +5.790628870e+007 +5.790628870e+007 +4.2592e+001 +2.8870e+001 +2.5420e+001 +1.6931e+001 +1.3466e+001 +3.1150e+001 +1.1133e+001 +3.0246e+001 +8.5669e-001 +2.5477e-001
145 +2.367099766e+007 +2.367099766e+007 +2.367078778e+007 +2.367078778e+007 +4.2590e+001 +2.8862e+001 +2.5380e+001 +1.6862e+001 +1.2931e+001 +2.7574e+001 +8.8442e+000 -1.8069e+001 -3.5521e+000 +3.0658e-001
146 +8.527514943e+006 +8.527514943e+006 +8.527305063e+006 +8.527305063e+006 +4.2590e+001 +2.8865e+001 +2.5393e+001 +1.6885e+001 +1.3107e+001 +2.8751e+001 +9.5943e+000 -2.1562e+000 -2.7504e+000 +2.4142e-001
227 +6.260931888e+006 +6.260931888e+006 +6.260722008e+006 +6.260722008e+006 +4.2580e+001 +2.8833e+001 +2.5234e+001 +1.6589e+001 +1.1403e+001 +1.0940e+001 +3.0943e-001 -1.1057e+000 -2.7060e+000 +2.3680e-001
731 +2.149844542e+006 +2.149844542e+006 +2.149634662e+006 +2.149634662e+006 +2.8570e+001 +3.2985e+001 +3.0942e+001 +3.5789e+001 +1.2588e+001 -8.4022e-001 +7.5480e+000 +1.6412e+000 +1.1783e+000 +2.0429e+000
5481 +4.742526292e+005 +4.742526292e+005 +4.740427492e+005 +4.740427492e+005 +4.2281e+001 +2.7924e+001 +2.0936e+001 +5.9229e+000 -1.1246e+000 +7.1534e+000 +3.1404e+000 -1.0440e+000 -2.3225e+000 +2.6759e+000
5518 +1.785575992e+005 +1.785575992e+005 +1.783477192e+005 +1.783477192e+005 +4.2281e+001 +2.7924e+001 +2.0936e+001 +5.9223e+000 -1.1225e+000 +7.1398e+000 +3.1321e+000 -9.5139e-001 -1.7466e+000 +2.6936e+000
5519 +1.207963718e+005 +1.207963718e+005 +1.205864918e+005 +1.205864918e+005 +4.2280e+001 +2.7923e+001 +2.0936e+001 +5.9213e+000 -1.1189e+000 +7.1173e+000 +3.1184e+000 -7.9841e-001 -7.9509e-001 +2.7229e+000
5563 +9.117748669e+004 +9.117748669e+004 +9.096760669e+004 +9.096760669e+004 +4.2279e+001 +2.7916e+001 +2.0933e+001 +5.9049e+000 -1.0603e+000 +6.7436e+000 +2.9393e+000 +5.7362e-001 -1.1945e+000 +2.7029e+000
5607 +3.758104529e+004 +3.758104529e+004 +3.737116529e+004 +3.737116529e+004 +4.2269e+001 +2.7877e+001 +2.0917e+001 +5.8177e+000 -7.5362e-001 +4.6614e+000 +2.6222e+000 -2.7655e-002 -1.1523e+000 +2.7073e+000
