% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.132298902e+008 +4.132298902e+008 +4.132296803e+008 +4.132296803e+008 +1.6620e+001 +4.3173e+001 +3.6315e+001 +1.8850e+001 +4.3198e+001 +2.3619e+001 +3.5566e+001 +3.3596e+001 +1.4974e+001 +2.1026e+001
61 +1.184960974e+008 +1.184960974e+008 +1.184958875e+008 +1.184958875e+008 +1.6620e+001 +4.3172e+001 +3.6315e+001 +1.8849e+001 +4.3148e+001 +2.3491e+001 +3.5373e+001 +3.2659e+001 +1.3410e+001 +3.2809e+000
100 +8.365258463e+007 +8.365258463e+007 +8.365237475e+007 +8.365237475e+007 +1.6620e+001 +4.3172e+001 +3.6315e+001 +1.8849e+001 +4.3105e+001 +2.3384e+001 +3.5208e+001 +3.1880e+001 +8.4982e+000 +1.0136e+000
142 +4.988130338e+007 +4.988130338e+007 +4.988109350e+007 +4.988109350e+007 +1.6619e+001 +4.3146e+001 +3.6297e+001 +1.8825e+001 +4.0967e+001 +1.8366e+001 +2.6843e+001 -2.4872e+001 -1.2415e+000 -1.5607e+000
143 +2.560229151e+007 +2.560229151e+007 +2.560208163e+007 +2.560208163e+007 +1.6620e+001 +4.3156e+001 +3.6304e+001 +1.8834e+001 +4.1826e+001 +2.0381e+001 +3.0207e+001 -1.8885e+000 +3.0387e-001 -1.1794e+000
189 +1.986870972e+007 +1.986870972e+007 +1.986849984e+007 +1.986849984e+007 +1.6619e+001 +4.3146e+001 +3.6297e+001 +1.8825e+001 +4.1089e+001 +1.9622e+001 +1.9159e+001 -4.1644e+000 +1.4660e-001 -1.2174e+000
458 +1.435652536e+007 +1.435652536e+007 +1.435631548e+007 +1.435631548e+007 +3.5250e+001 +2.8018e+001 +2.5769e+001 +1.2762e+001 +2.1178e+001 +1.1107e+001 +1.5067e+001 -6.9581e+000 -6.3956e+000 +4.3422e-001
1023 +9.857476713e+006 +9.857476713e+006 +9.857266833e+006 +9.857266833e+006 +2.3865e+001 +2.0599e+001 +1.3737e+001 +3.5246e+001 +1.4175e+001 +1.5535e+001 +2.1809e+001 -5.8521e+000 -1.5995e+000 +4.1199e-001
1211 +5.569553919e+006 +5.569553919e+006 +5.569344039e+006 +5.569344039e+006 +1.9817e+001 +1.2137e+001 +2.6871e+001 +4.7073e+001 +2.0703e+001 +7.1493e+000 +9.7691e+000 +5.7990e+000 -7.9868e-001 +4.4291e+000
1332 +3.914269661e+006 +3.914269661e+006 +3.914059781e+006 +3.914059781e+006 +1.9768e+001 +1.1597e+001 +2.1686e+001 +1.2315e+001 +2.0099e+000 +5.7348e+000 +8.3157e+000 +2.9222e+000 +4.9483e-001 +4.3566e+000
1474 +1.123802335e+006 +1.123802335e+006 +1.123592455e+006 +1.123592455e+006 +1.7596e+001 +3.4585e+001 +1.9745e+001 +1.9961e+001 +3.9718e+001 +8.0027e+000 +3.8289e-001 -1.8142e+000 -1.6451e-001 +2.8729e+000
1517 +8.830917737e+005 +8.830917737e+005 +8.828818937e+005 +8.828818937e+005 +1.7596e+001 +3.4585e+001 +1.9745e+001 +1.9964e+001 +3.9979e+001 +8.1355e+000 +1.6468e+000 -1.4649e+000 -8.6709e-001 +2.8687e+000
1565 +5.681979940e+005 +5.681979940e+005 +5.679881140e+005 +5.679881140e+005 +1.7593e+001 +3.4546e+001 +1.9690e+001 +1.9614e+001 +2.6733e+001 -3.9626e+000 +3.2067e+000 -1.1144e+000 -1.2045e+000 +2.8651e+000
4259 +3.074227188e+005 +3.074227188e+005 +3.072128388e+005 +3.072128388e+005 +1.4750e+001 +4.3648e+001 +2.3851e+001 +2.0164e+001 +1.4496e+001 +3.4209e+000 +4.2188e-001 +1.7224e+000 -1.0558e+000 +2.6825e+000
4301 +2.497087251e+005 +2.497087251e+005 +2.494988451e+005 +2.494988451e+005 +1.4736e+001 +4.3451e+001 +2.3516e+001 +1.9706e+001 +7.1435e+000 +2.2363e+000 +5.7600e-001 +1.8044e+000 -1.0618e+000 +2.6823e+000
5565 +1.434319139e+005 +1.434319139e+005 +1.432220339e+005 +1.432220339e+005 +1.6603e+001 +4.2490e+001 +3.5820e+001 +1.8111e+001 -2.1433e-001 -1.4591e+000 +1.3796e+000 -2.1069e-001 -1.4872e+000 +2.6759e+000
5643 +9.973913468e+004 +9.973913468e+004 +9.952925468e+004 +9.952925468e+004 +1.6538e+001 +4.0012e+001 +3.3770e+001 +1.2717e+001 +6.4873e+000 +1.3106e+000 +2.7826e+000 -1.6915e-001 -1.5257e+000 +2.6782e+000
6167 +4.737440596e+004 +4.737440596e+004 +4.716452596e+004 +4.716452596e+004 +1.1510e+001 +2.7046e+001 +7.1174e+000 +1.0464e+001 -1.5733e+000 +5.5060e+000 +1.9718e+000 -1.7997e-001 -8.9015e-001 +2.5630e+000
6169 +3.933878030e+004 +3.933878030e+004 +3.912890030e+004 +3.912890030e+004 +1.1567e+001 +2.7660e+001 +7.6465e+000 +7.2880e-002 +4.7878e+000 +5.1408e+000 +1.8165e+000 -1.9581e-001 -8.8684e-001 +2.5628e+000
