% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.642947674e+007 +2.642947674e+007 +2.642926686e+007 +2.642926686e+007 -3.1306e-001 -1.3947e+000 -2.0665e+000 +4.5970e+000 -1.2181e+000 +4.5771e+000 +2.1197e+000 -8.1077e-001 +3.9589e+000 -2.0118e+000
2 +7.154554723e+006 +7.154554723e+006 +7.154344843e+006 +7.154344843e+006 +5.5655e-001 -3.3575e-001 -1.3345e-001 -3.7482e+000 +1.5745e+000 -1.5167e+000 -6.8958e-001 -3.8686e+000 +4.1495e+000 +3.4171e+000
5 +2.957691044e+006 +2.957691044e+006 +2.957481164e+006 +2.957481164e+006 +9.7768e-001 +1.5282e+000 +2.7886e-001 -2.1801e+000 +1.0547e+000 -2.5146e+000 -2.4731e+000 +4.0534e+000 +1.7896e+000 +2.3198e+000
90 +1.354908392e+005 +1.354908392e+005 +1.352809592e+005 +1.352809592e+005 -3.1305e-001 -1.3946e+000 -2.0661e+000 +4.5955e+000 -1.2112e+000 +4.5494e+000 +2.1276e+000 -6.8994e-001 -5.6540e-001 +2.7928e+000
91 +7.991582895e+004 +7.991582895e+004 +7.970594895e+004 +7.970594895e+004 -3.1305e-001 -1.3946e+000 -2.0661e+000 +4.5954e+000 -1.2108e+000 +4.5478e+000 +2.1281e+000 -6.8314e-001 -8.2548e-001 +2.7888e+000
92 +6.144679875e+004 +6.144679875e+004 +6.123691875e+004 +6.123691875e+004 -3.1305e-001 -1.3946e+000 -2.0660e+000 +4.5952e+000 -1.2101e+000 +4.5453e+000 +2.1288e+000 -6.7271e-001 -1.2239e+000 +2.7827e+000
177 +3.953542806e+004 +3.953542806e+004 +3.932554806e+004 +3.932554806e+004 -3.1256e-001 -1.3926e+000 -2.0370e+000 +4.4898e+000 -7.5243e-001 +3.5290e+000 +2.6770e+000 -1.7639e-001 -1.1255e+000 +2.7837e+000
385 +1.013158946e+003 +1.013158946e+003 +8.032789455e+002 +8.032789455e+002 +1.9743e+000 +6.2861e+000 +3.6453e+000 +1.1615e+000 +1.9093e+000 +3.1987e+000 +2.2787e+000 -9.6742e-002 -1.1180e+000 +2.6115e+000
386 +9.907165680e+002 +9.907165680e+002 +7.808365680e+002 +7.808365680e+002 +1.9897e+000 +6.3365e+000 +3.5640e+000 +1.1593e+000 +1.9122e+000 +3.1972e+000 +2.2778e+000 -9.6075e-002 -1.1179e+000 +2.6104e+000
427 +3.776469171e+002 +3.776469171e+002 +1.677669171e+002 +1.677669171e+002 +1.8863e+000 -4.0206e+000 +2.9978e+000 +1.6547e+000 +1.8352e+000 +2.9746e+000 +2.2765e+000 -9.6107e-002 -1.1169e+000 +2.6004e+000
469 +1.391344530e+002 +1.391344530e+002 -7.074554699e+001 -7.074554699e+001 +1.7549e+000 +5.0940e+000 +2.9701e+000 +2.3386e+000 +1.7151e+000 +2.7168e+000 +2.2953e+000 -1.0177e-001 -1.1154e+000 +2.6009e+000
1851 +4.041993588e+001 +4.041993588e+001 -1.694600641e+002 -1.694600641e+002 +1.4237e+000 +1.9528e+000 +3.4783e+000 +2.3546e+000 +1.7549e+000 +2.7153e+000 +2.3185e+000 -8.6342e-002 -1.1201e+000 +2.6010e+000
1852 +3.791102508e+001 +3.791102508e+001 -1.719689749e+002 -1.719689749e+002 +1.5470e+000 +2.2480e+000 +3.5935e+000 +2.3534e+000 +1.7562e+000 +2.7152e+000 +2.3183e+000 -8.6615e-002 -1.1191e+000 +2.6012e+000
3720 +8.338218205e+000 +8.338218205e+000 -2.015417818e+002 -2.015417818e+002 +3.2457e+000 +2.4106e-001 +3.7934e+000 +2.4816e+000 +1.8045e+000 +2.6876e+000 +2.3191e+000 -8.9214e-002 -1.1127e+000 +2.6045e+000
3725 +6.138989953e+000 +6.138989953e+000 -2.037410100e+002 -2.037410100e+002 +2.7137e+000 +2.2447e-001 +3.5902e+000 +2.4726e+000 +1.7979e+000 +2.6964e+000 +2.3155e+000 -8.9872e-002 -1.1137e+000 +2.6041e+000
