% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.113338280e+009 +1.113338280e+009 +1.113338070e+009 +1.113338070e+009 +3.5136e+001 +4.2288e+001 +1.0303e+001 +3.2535e+001 +3.3074e+001
4 +4.028955003e+008 +4.028955003e+008 +4.028952904e+008 +4.028952904e+008 +4.4872e+001 +4.9654e+001 +3.1608e+001 +2.3829e+001 +2.3085e+001
6 +3.801308124e+008 +3.801308124e+008 +3.801306025e+008 +3.801306025e+008 +1.3302e+001 +4.2270e+001 +3.5696e+001 +4.4831e+001 +2.1760e+001
8 +2.309091377e+008 +2.309091377e+008 +2.309089278e+008 +2.309089278e+008 +3.9971e+001 +3.9370e+001 +1.6631e+001 +2.8645e+001 +1.5008e+001
49 +3.345953665e+007 +3.345953665e+007 +3.345932677e+007 +3.345932677e+007 +3.5136e+001 +4.2284e+001 +1.0278e+001 +3.0983e+001 +3.6419e-001
79 +1.026055748e+006 +1.026055748e+006 +1.025845868e+006 +1.025845868e+006 +3.5136e+001 +4.2231e+001 +9.9833e+000 +6.6394e-001 +8.5034e-001
80 +9.007753912e+005 +9.007753912e+005 +9.005655112e+005 +9.005655112e+005 +3.5136e+001 +4.2232e+001 +9.9904e+000 +1.3871e+000 +8.7190e-001
140 +6.009718421e+005 +6.009718421e+005 +6.007619621e+005 +6.007619621e+005 +3.4876e+001 +4.1044e+000 +3.9616e+000 +3.2158e+000 +9.6627e-001
167 +7.217766394e+004 +7.217766394e+004 +7.196778394e+004 +7.196778394e+004 +2.9952e+001 +3.9265e+001 +3.1406e+000 +2.5383e+000 +1.6243e+000
191 +7.046646066e+003 +7.046646066e+003 +6.836766066e+003 +6.836766066e+003 -2.8996e+001 -2.8318e-001 +3.5905e+000 +2.7020e+000 +1.8345e+000
196 +4.754343156e+003 +4.754343156e+003 +4.544463156e+003 +4.544463156e+003 -2.1114e+001 +5.5097e+000 +3.5180e+000 +2.6752e+000 +1.8109e+000
573 +2.733745685e+003 +2.733745685e+003 +2.523865685e+003 +2.523865685e+003 +7.8650e+000 +3.4623e-001 +3.0524e+000 +2.1092e+000 +1.7855e+000
579 +2.487634969e+003 +2.487634969e+003 +2.277754969e+003 +2.277754969e+003 +7.2534e+000 +2.9539e+000 +3.0376e+000 +2.1359e+000 +1.7851e+000
773 +9.437406244e+002 +9.437406244e+002 +7.338606244e+002 +7.338606244e+002 +7.9002e+000 +3.0092e-001 +3.5549e+000 +2.4594e+000 +1.8111e+000
1566 +9.086225672e+001 +9.086225672e+001 -1.190177433e+002 -1.190177433e+002 +1.0640e+001 -1.4374e-001 +3.5590e+000 +2.3943e+000 +1.7865e+000
1567 +3.149616534e+001 +3.149616534e+001 -1.783838347e+002 -1.783838347e+002 +5.7132e+000 -2.4669e-002 +3.5604e+000 +2.3945e+000 +1.7842e+000
1568 +1.718381595e+001 +1.718381595e+001 -1.926961840e+002 -1.926961840e+002 +2.8559e+000 +4.4384e-002 +3.5613e+000 +2.3946e+000 +1.7829e+000
1963 +1.120592647e+001 +1.120592647e+001 -1.986740735e+002 -1.986740735e+002 +6.9434e-001 +4.1987e-001 +3.4799e+000 +2.3742e+000 +1.7870e+000
1964 +6.997150528e+000 +6.997150528e+000 -2.028828495e+002 -2.028828495e+002 -4.5354e-001 +4.2994e-001 +3.5380e+000 +2.3771e+000 +1.7866e+000
4169 +2.566177093e+000 +2.566177093e+000 -2.073138229e+002 -2.073138229e+002 +1.7858e+000 +6.7761e-001 +3.5749e+000 +2.3864e+000 +1.7853e+000
4174 +2.061314161e+000 +2.061314161e+000 -2.078186858e+002 -2.078186858e+002 +1.7633e+000 +6.5870e-001 +3.5519e+000 +2.3864e+000 +1.7851e+000
4554 +8.814403751e-001 +8.814403751e-001 -2.089985596e+002 -2.089985596e+002 +1.2003e+000 +4.5660e-001 +3.5833e+000 +2.3867e+000 +1.7856e+000
4558 +1.798709227e-001 +1.798709227e-001 -2.097001291e+002 -2.097001291e+002 +1.0913e+000 +4.9763e-001 +3.5606e+000 +2.3874e+000 +1.7856e+000
5524 +2.318595378e-002 +2.318595378e-002 -2.098568140e+002 -2.098568140e+002 +1.1778e+000 +4.2620e-001 +3.5517e+000 +2.3864e+000 +1.7856e+000
5546 +1.775027277e-003 +1.775027277e-003 -2.098782250e+002 -2.098782250e+002 +1.2429e+000 +4.4618e-001 +3.5552e+000 +2.3864e+000 +1.7856e+000
5571 +1.560226788e-003 +1.560226788e-003 -2.098784398e+002 -2.098784398e+002 +1.2389e+000 +4.4493e-001 +3.5550e+000 +2.3864e+000 +1.7856e+000
7379 +5.057240913e-004 +5.057240913e-004 -2.098794943e+002 -2.098794943e+002 +1.2136e+000 +4.4779e-001 +3.5539e+000 +2.3864e+000 +1.7856e+000
7383 +1.437206307e-004 +1.437206307e-004 -2.098798563e+002 -2.098798563e+002 +1.2076e+000 +4.4770e-001 +3.5544e+000 +2.3865e+000 +1.7856e+000
7409 +9.757117988e-005 +9.757117988e-005 -2.098799024e+002 -2.098799024e+002 +1.2087e+000 +4.4772e-001 +3.5543e+000 +2.3865e+000 +1.7856e+000
