% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.047209553e+007 +1.047209553e+007 +1.047188565e+007 +1.047188565e+007 -1.9266e+000 -4.2282e+000 -4.3183e+000 +4.1396e+000 -1.4737e+000
2 +2.907795440e+006 +2.907795440e+006 +2.907585560e+006 +2.907585560e+006 -1.3365e+000 -4.1498e+000 +2.6259e+000 -4.0780e+000 +5.6117e-001
37 +1.606512100e+006 +1.606512100e+006 +1.606302220e+006 +1.606302220e+006 +2.2320e+000 +2.3328e+000 +4.8394e+000 +2.3967e-001 +6.3970e-001
40 +1.545176704e+005 +1.545176704e+005 +1.543077904e+005 +1.543077904e+005 +2.2320e+000 +2.3327e+000 +4.8393e+000 +2.5089e-001 +1.8811e+000
66 +5.778987294e+004 +5.778987294e+004 +5.757999294e+004 +5.757999294e+004 +2.2319e+000 +2.3269e+000 +4.7946e+000 +3.5944e+000 +1.7842e+000
67 +2.077036095e+003 +2.077036095e+003 +1.867156095e+003 +1.867156095e+003 +2.2319e+000 +2.3291e+000 +4.8115e+000 +2.3278e+000 +1.7847e+000
101 +1.024867773e+002 +1.024867773e+002 -1.073932227e+002 -1.073932227e+002 +2.2294e+000 +2.2171e+000 +3.6745e+000 +2.3915e+000 +1.7847e+000
103 +8.645046477e+001 +8.645046477e+001 -1.234295352e+002 -1.234295352e+002 +2.2291e+000 +2.2040e+000 +3.5424e+000 +2.3921e+000 +1.7847e+000
131 +1.846520116e+001 +1.846520116e+001 -1.914147988e+002 -1.914147988e+002 +2.1942e+000 +1.1175e+000 +3.5778e+000 +2.3919e+000 +1.7847e+000
132 +5.635120487e+000 +5.635120487e+000 -2.042448795e+002 -2.042448795e+002 +2.1810e+000 +7.0609e-001 +3.5895e+000 +2.3918e+000 +1.7847e+000
164 +1.160015057e+000 +1.160015057e+000 -2.087199849e+002 -2.087199849e+002 +8.8853e-001 +4.8441e-001 +3.5599e+000 +2.3906e+000 +1.7851e+000
195 +2.153472847e-001 +2.153472847e-001 -2.096646527e+002 -2.096646527e+002 +8.8211e-001 +4.6886e-001 +3.5499e+000 +2.3872e+000 +1.7854e+000
221 +7.333230425e-002 +7.333230425e-002 -2.098066677e+002 -2.098066677e+002 +1.3021e+000 +4.4777e-001 +3.5460e+000 +2.3866e+000 +1.7856e+000
225 +5.777403441e-002 +5.777403441e-002 -2.098222260e+002 -2.098222260e+002 +1.1516e+000 +4.5424e-001 +3.5465e+000 +2.3864e+000 +1.7856e+000
264 +7.298513299e-003 +7.298513299e-003 -2.098727015e+002 -2.098727015e+002 +1.1954e+000 +4.5064e-001 +3.5524e+000 +2.3866e+000 +1.7856e+000
269 +5.131466008e-003 +5.131466008e-003 -2.098748685e+002 -2.098748685e+002 +1.1979e+000 +4.5012e-001 +3.5538e+000 +2.3866e+000 +1.7857e+000
305 +5.574476846e-004 +5.574476846e-004 -2.098794426e+002 -2.098794426e+002 +1.2046e+000 +4.4665e-001 +3.5545e+000 +2.3865e+000 +1.7856e+000
334 +1.678739528e-004 +1.678739528e-004 -2.098798321e+002 -2.098798321e+002 +1.2062e+000 +4.4738e-001 +3.5542e+000 +2.3865e+000 +1.7856e+000
341 +1.579795175e-004 +1.579795175e-004 -2.098798420e+002 -2.098798420e+002 +1.2061e+000 +4.4708e-001 +3.5543e+000 +2.3865e+000 +1.7856e+000
363 +3.058963830e-005 +3.058963830e-005 -2.098799694e+002 -2.098799694e+002 +1.2070e+000 +4.4837e-001 +3.5543e+000 +2.3864e+000 +1.7856e+000
392 +2.254408392e-005 +2.254408392e-005 -2.098799775e+002 -2.098799775e+002 +1.2069e+000 +4.4826e-001 +3.5543e+000 +2.3864e+000 +1.7856e+000
699 +1.257367984e-005 +1.257367984e-005 -2.098799874e+002 -2.098799874e+002 +1.2054e+000 +4.4802e-001 +3.5544e+000 +2.3864e+000 +1.7856e+000
729 +1.972991299e-007 +1.972991299e-007 -2.098799998e+002 -2.098799998e+002 +1.2069e+000 +4.4804e-001 +3.5544e+000 +2.3864e+000 +1.7856e+000
774 +1.433503485e-007 +1.433503485e-007 -2.098799999e+002 -2.098799999e+002 +1.2070e+000 +4.4803e-001 +3.5544e+000 +2.3864e+000 +1.7856e+000
