% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.047950667e+009 +1.047950667e+009 +1.047950457e+009 +1.047950457e+009 +1.1702e+001 +1.6327e+001 +1.6649e+001 +2.5789e+001 +4.4009e+001 +1.2398e+001 +1.1350e+001 +1.0369e+001 +1.6711e+001 +3.1242e+001
2 +9.238011542e+008 +9.238011542e+008 +9.238009443e+008 +9.238009443e+008 +2.1445e+001 +3.9277e+001 +2.3283e+001 +4.6444e+001 +4.6096e+001 +3.9518e+001 +3.5297e+001 +4.4778e+001 +3.5321e+001 +2.6272e+001
3 +3.606636826e+008 +3.606636826e+008 +3.606634727e+008 +3.606634727e+008 +1.5184e+001 +3.4057e+001 +3.9974e+001 +2.9618e+001 +3.3553e+001 +3.5585e+001 +1.7279e+001 +1.2560e+001 +1.0594e+001 +2.2241e+001
61 +6.535295303e+007 +6.535295303e+007 +6.535274315e+007 +6.535274315e+007 +1.1702e+001 +1.6327e+001 +1.6648e+001 +2.5784e+001 +4.3985e+001 +1.2382e+001 +1.1305e+001 +9.7989e+000 +1.5690e+001 +3.1239e+000
98 +3.492166365e+006 +3.492166365e+006 +3.491956485e+006 +3.491956485e+006 +1.1701e+001 +1.6327e+001 +1.6635e+001 +2.5664e+001 +4.3322e+001 +1.1940e+001 +1.0080e+001 -1.1115e+000 +1.7775e+000 +2.9067e+000
99 +2.262578013e+006 +2.262578013e+006 +2.262368133e+006 +2.262368133e+006 +1.1701e+001 +1.6327e+001 +1.6633e+001 +2.5649e+001 +4.3240e+001 +1.1885e+001 +9.9290e+000 -2.4573e+000 +6.2170e-002 +2.9471e+000
183 +1.432958731e+006 +1.432958731e+006 +1.432748851e+006 +1.432748851e+006 +1.1700e+001 +1.6325e+001 +1.6599e+001 +2.5346e+001 +4.1700e+001 +1.1090e+001 +5.0153e+000 -2.1369e+000 -2.0533e+000 +2.9846e+000
225 +7.372573115e+005 +7.372573115e+005 +7.370474315e+005 +7.370474315e+005 +1.1682e+001 +1.6300e+001 +1.5903e+001 +1.9401e+001 +1.5794e+001 -4.0692e+000 +5.4742e+000 -2.0089e+000 -1.8613e+000 +2.9803e+000
275 +6.186132689e+005 +6.186132689e+005 +6.184033889e+005 +6.184033889e+005 +1.1668e+001 +1.6279e+001 +1.5327e+001 +1.8908e+001 +1.1674e+001 +5.5155e+000 +5.6047e+000 -2.0588e+000 -1.8862e+000 +2.9809e+000
5515 +3.120904229e+005 +3.120904229e+005 +3.118805429e+005 +3.118805429e+005 +1.1668e+001 +1.6279e+001 +1.5326e+001 +1.8910e+001 +1.1669e+001 +5.4762e+000 +5.4148e+000 -1.6450e+000 -1.0975e+000 +2.6317e+000
5557 +1.829607775e+005 +1.829607775e+005 +1.827508975e+005 +1.827508975e+005 +1.1667e+001 +1.6279e+001 +1.5315e+001 +1.8905e+001 +1.1574e+001 +5.3905e+000 +4.8160e+000 +6.0110e-002 -8.6706e-001 +2.7122e+000
5596 +9.444607253e+004 +9.444607253e+004 +9.423619253e+004 +9.423619253e+004 +1.1666e+001 +1.6277e+001 +1.5262e+001 +1.8877e+001 +1.1136e+001 +4.9742e+000 +2.1360e+000 -7.9413e-002 -9.9237e-001 +2.7012e+000
5676 +5.301819180e+004 +5.301819180e+004 +5.280831180e+004 +5.280831180e+004 +1.1636e+001 +1.6231e+001 +1.4211e+001 +1.8276e+001 +5.9637e+000 +2.8542e+000 +2.0353e+000 -9.6505e-002 -1.0008e+000 +2.7000e+000
7778 +3.785546550e+004 +3.785546550e+004 +3.764558550e+004 +3.764558550e+004 +1.9632e+001 +3.3209e+001 +2.8916e+001 +7.2280e+000 +5.4129e+000 +2.5616e+000 +2.0316e+000 -7.5764e-002 -1.2912e+000 +2.6154e+000
9087 +1.624326226e+004 +1.624326226e+004 +1.603338226e+004 +1.603338226e+004 +2.3937e+001 +3.7802e+001 +1.1487e+001 -4.4600e+000 -3.8398e-001 +2.9154e+000 +2.3662e+000 +1.1071e-001 -1.1242e+000 +2.6214e+000
9129 +1.536467701e+004 +1.536467701e+004 +1.515479701e+004 +1.515479701e+004 +2.3923e+001 +3.7765e+001 +1.1452e+001 -4.2326e+000 -1.0801e-001 +2.6736e+000 +2.6033e+000 +6.2669e-002 -1.1211e+000 +2.6219e+000
