% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.713372857e+008 +7.713372857e+008 +7.713370758e+008 +7.713370758e+008 +2.8237e+001 +2.4649e+001 +2.3100e+001 +2.7136e+001 +2.7436e+001
4 +2.787237418e+008 +2.787237418e+008 +2.787235319e+008 +2.787235319e+008 +4.8148e+001 +3.6625e+001 +3.3390e+001 +2.6000e+001 +1.6757e+001
51 +1.739617084e+008 +1.739617084e+008 +1.739614985e+008 +1.739614985e+008 +2.8237e+001 +2.4647e+001 +2.3088e+001 +2.5942e+001 -9.6995e+000
52 +1.927895034e+007 +1.927895034e+007 +1.927874046e+007 +1.927874046e+007 +2.8237e+001 +2.4648e+001 +2.3092e+001 +2.6288e+001 +1.0833e+000
79 +3.380050039e+005 +3.380050039e+005 +3.377951239e+005 +3.377951239e+005 +2.8237e+001 +2.4624e+001 +2.2854e+001 +2.8910e+000 +1.7436e+000
109 +2.099017898e+005 +2.099017898e+005 +2.096919098e+005 +2.096919098e+005 +2.8217e+001 +2.3896e+001 +1.6430e+001 +2.3862e+000 +1.7442e+000
110 +7.309728875e+004 +7.309728875e+004 +7.288740875e+004 +7.288740875e+004 +2.8199e+001 +2.3240e+001 +1.0632e+001 +2.3931e+000 +1.7442e+000
114 +1.649362887e+004 +1.649362887e+004 +1.628374887e+004 +1.628374887e+004 +2.8176e+001 +2.2424e+001 +3.4271e+000 +2.4016e+000 +1.7442e+000
141 +5.427488624e+003 +5.427488624e+003 +5.217608624e+003 +5.217608624e+003 +2.7024e+001 -7.9800e+000 +4.3828e+000 +2.4004e+000 +1.7446e+000
142 +3.121686643e+003 +3.121686643e+003 +2.911806643e+003 +2.911806643e+003 +2.7392e+001 +1.7195e+000 +4.0873e+000 +2.4008e+000 +1.7445e+000
175 +1.168930271e+003 +1.168930271e+003 +9.590502705e+002 +9.590502705e+002 -7.0173e+000 +3.0565e-001 +3.6146e+000 +2.3984e+000 +1.7538e+000
203 +1.288627703e+002 +1.288627703e+002 -8.101722966e+001 -8.101722966e+001 -1.1891e+000 +1.0533e-001 +3.2362e+000 +2.3893e+000 +1.7821e+000
391 +8.808245132e+001 +8.808245132e+001 -1.217975487e+002 -1.217975487e+002 -7.6714e+000 +9.6391e-001 +3.5783e+000 +2.3842e+000 +1.7859e+000
602 +6.252496069e+001 +6.252496069e+001 -1.473550393e+002 -1.473550393e+002 -6.0188e+000 +5.4744e-001 +3.5479e+000 +2.3712e+000 +1.7887e+000
2562 +7.358721844e+000 +7.358721844e+000 -2.025212782e+002 -2.025212782e+002 +2.9461e-001 +4.3409e-001 +3.5579e+000 +2.3870e+000 +1.7882e+000
4112 +2.232254864e+000 +2.232254864e+000 -2.076477451e+002 -2.076477451e+002 +2.5996e+000 +4.3266e-001 +3.5607e+000 +2.3886e+000 +1.7856e+000
4116 +2.190386564e-001 +2.190386564e-001 -2.096609613e+002 -2.096609613e+002 +1.2026e+000 +4.4253e-001 +3.5452e+000 +2.3884e+000 +1.7856e+000
4139 +1.098126399e-001 +1.098126399e-001 -2.097701874e+002 -2.097701874e+002 +1.3236e+000 +4.4340e-001 +3.5478e+000 +2.3851e+000 +1.7856e+000
4143 +5.888202327e-002 +5.888202327e-002 -2.098211180e+002 -2.098211180e+002 +1.3066e+000 +4.4286e-001 +3.5471e+000 +2.3864e+000 +1.7856e+000
4913 +4.396521504e-003 +4.396521504e-003 -2.098756035e+002 -2.098756035e+002 +1.1584e+000 +4.4404e-001 +3.5533e+000 +2.3864e+000 +1.7856e+000
4918 +3.104649383e-003 +3.104649383e-003 -2.098768954e+002 -2.098768954e+002 +1.1702e+000 +4.4158e-001 +3.5539e+000 +2.3864e+000 +1.7856e+000
5109 +4.394424302e-004 +4.394424302e-004 -2.098795606e+002 -2.098795606e+002 +1.2146e+000 +4.4747e-001 +3.5548e+000 +2.3865e+000 +1.7856e+000
5114 +3.255938267e-004 +3.255938267e-004 -2.098796744e+002 -2.098796744e+002 +1.2150e+000 +4.4708e-001 +3.5547e+000 +2.3865e+000 +1.7856e+000
5134 +2.344678158e-004 +2.344678158e-004 -2.098797655e+002 -2.098797655e+002 +1.2154e+000 +4.4677e-001 +3.5545e+000 +2.3865e+000 +1.7856e+000
6693 +5.354762186e-005 +5.354762186e-005 -2.098799465e+002 -2.098799465e+002 +1.2011e+000 +4.4846e-001 +3.5544e+000 +2.3864e+000 +1.7856e+000
6722 +2.419440790e-006 +2.419440790e-006 -2.098799976e+002 -2.098799976e+002 +1.2082e+000 +4.4815e-001 +3.5544e+000 +2.3864e+000 +1.7856e+000
