% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.337591072e+006 +6.337591072e+006 +6.337381192e+006 +6.337381192e+006 +3.6044e+000 +1.0527e+000 +3.2414e+000 +4.2178e+000 -9.3397e-001 -1.9175e+000 +4.6125e+000 -1.3905e+000 -5.3723e-001 +6.1703e-002
2 +6.110811185e+006 +6.110811185e+006 +6.110601305e+006 +6.110601305e+006 +2.3933e+000 -3.2723e+000 +2.2570e+000 +3.4423e+000 -1.6253e+000 -3.0255e+000 +4.7878e+000 -1.1642e+000 +3.9110e+000 +3.4612e+000
5 +3.753281447e+006 +3.753281447e+006 +3.753071567e+006 +3.753071567e+006 -1.4827e+000 +3.7350e+000 -4.3043e-001 -4.8848e+000 -4.8132e+000 -3.5372e+000 -4.3311e+000 +4.4482e+000 +1.8353e+000 +3.2603e+000
88 +5.325342017e+005 +5.325342017e+005 +5.323243217e+005 +5.323243217e+005 -9.5569e+000 +5.4647e+000 +9.3124e+000 -2.7693e-001 -3.2550e+000 -6.6405e+000 +4.3216e+000 -1.9590e+000 -5.7817e-001 +2.3886e+000
130 +2.072827668e+005 +2.072827668e+005 +2.070728868e+005 +2.070728868e+005 -9.5563e+000 +5.4639e+000 +9.3068e+000 -2.6750e-001 -3.1874e+000 -5.5745e+000 +3.0872e+000 +4.1724e-001 -1.1899e+000 +2.4192e+000
170 +1.071516424e+005 +1.071516424e+005 +1.069417624e+005 +1.069417624e+005 -9.5540e+000 +5.4609e+000 +9.2852e+000 -2.3164e-001 -2.9292e+000 -2.3188e+000 +1.9367e+000 -3.9675e-001 -1.1685e+000 +2.4185e+000
171 +9.992350098e+004 +9.992350098e+004 +9.971362098e+004 +9.971362098e+004 -9.5532e+000 +5.4599e+000 +9.2779e+000 -2.1949e-001 -2.8417e+000 -1.2127e+000 +1.5329e+000 -6.3342e-001 -1.1624e+000 +2.4183e+000
214 +5.743543908e+004 +5.743543908e+004 +5.722555908e+004 +5.722555908e+004 -9.5498e+000 +5.4553e+000 +9.2457e+000 -1.6686e-001 -2.4522e+000 +1.7426e+000 +2.8870e+000 -3.9400e-001 -1.1717e+000 +2.4186e+000
1228 +3.442730388e+004 +3.442730388e+004 +3.421742388e+004 +3.421742388e+004 -3.1529e+000 +1.4344e+000 -2.6954e+000 -7.7815e+000 -2.0591e-001 +5.4192e+000 +2.0046e+000 -3.0029e-001 -1.0741e+000 +2.5873e+000
1229 +1.819523183e+004 +1.819523183e+004 +1.798535183e+004 +1.798535183e+004 -3.1536e+000 +1.4358e+000 -2.7144e+000 -8.0614e+000 -4.3589e-001 +2.7601e+000 +2.4599e+000 -3.1407e-001 -1.0869e+000 +2.5869e+000
1271 +1.536352494e+004 +1.536352494e+004 +1.515364494e+004 +1.515364494e+004 -3.1502e+000 +1.4285e+000 -2.6190e+000 -6.7025e+000 +2.5803e-001 +2.7328e+000 +1.8543e+000 -3.1345e-001 -1.0877e+000 +2.5868e+000
1314 +6.462080532e+003 +6.462080532e+003 +6.252200532e+003 +6.252200532e+003 -3.1412e+000 +1.4096e+000 -2.3707e+000 -3.2456e+000 +2.0085e+000 +2.7018e+000 +2.2358e+000 -3.1371e-001 -1.0873e+000 +2.5869e+000
1315 +5.568998515e+003 +5.568998515e+003 +5.359118515e+003 +5.359118515e+003 -3.1355e+000 +1.3977e+000 -2.2154e+000 -1.0798e+000 +3.1056e+000 +2.6699e+000 +2.3766e+000 -3.1383e-001 -1.0872e+000 +2.5869e+000
