% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.443838334e+009 +1.443838334e+009 +1.443838125e+009 +1.443838125e+009 +1.8346e+001 +4.1210e+001
5 +3.284011962e+008 +3.284011962e+008 +3.284009863e+008 +3.284009863e+008 +4.5322e+001 +2.0426e+001
7 +2.241821040e+008 +2.241821040e+008 +2.241818941e+008 +2.241818941e+008 +1.8968e+001 +1.4138e+001
44 +1.242721401e+008 +1.242721401e+008 +1.242719302e+008 +1.242719302e+008 +1.8346e+001 -1.0059e+001
45 +3.149891698e+005 +3.149891698e+005 +3.147792898e+005 +3.147792898e+005 +1.8346e+001 +9.8244e-001
47 +2.892426874e+003 +2.892426874e+003 +2.682546874e+003 +2.682546874e+003 +1.8346e+001 +3.9837e-001
48 +1.140986477e+003 +1.140986477e+003 +9.311064766e+002 +9.311064766e+002 +1.8346e+001 +4.7627e-001
49 +2.778087638e+002 +2.778087638e+002 +6.792876376e+001 +6.792876376e+001 +1.8346e+001 +4.4754e-001
58 +1.384713440e+002 +1.384713440e+002 -7.140865604e+001 -7.140865604e+001 +1.2933e+001 +4.4807e-001
59 +9.487937574e+000 +9.487937574e+000 -2.003920624e+002 -2.003920624e+002 +4.1749e+000 +4.4893e-001
60 +6.244928803e+000 +6.244928803e+000 -2.036350712e+002 -2.036350712e+002 -9.1982e-001 +4.4943e-001
64 +1.620407727e+000 +1.620407727e+000 -2.082595923e+002 -2.082595923e+002 +1.0262e+000 +4.4924e-001
65 +1.565650846e+000 +1.565650846e+000 -2.083143492e+002 -2.083143492e+002 +1.2980e+000 +4.4921e-001
83 +4.812632021e-001 +4.812632021e-001 -2.093987368e+002 -2.093987368e+002 +1.0538e+000 +4.4868e-001
84 +2.859044419e-001 +2.859044419e-001 -2.095940956e+002 -2.095940956e+002 +6.9081e-001 +4.4782e-001
85 +1.777445587e-001 +1.777445587e-001 -2.097022554e+002 -2.097022554e+002 +8.3542e-001 +4.4816e-001
110 +4.468217711e-002 +4.468217711e-002 -2.098353178e+002 -2.098353178e+002 +1.0567e+000 +4.4786e-001
133 +2.002128695e-002 +2.002128695e-002 -2.098599787e+002 -2.098599787e+002 +1.3504e+000 +4.4804e-001
137 +5.245012596e-003 +5.245012596e-003 -2.098747550e+002 -2.098747550e+002 +1.2539e+000 +4.4795e-001
158 +2.255524866e-003 +2.255524866e-003 -2.098777445e+002 -2.098777445e+002 +1.2507e+000 +4.4802e-001
218 +7.456378947e-005 +7.456378947e-005 -2.098799254e+002 -2.098799254e+002 +1.2050e+000 +4.4799e-001
231 +4.661180043e-006 +4.661180043e-006 -2.098799953e+002 -2.098799953e+002 +1.2073e+000 +4.4800e-001
240 +1.639266713e-007 +1.639266713e-007 -2.098799998e+002 -2.098799998e+002 +1.2072e+000 +4.4800e-001
241 +1.149795423e-007 +1.149795423e-007 -2.098799999e+002 -2.098799999e+002 +1.2072e+000 +4.4800e-001
242 +1.913468850e-008 +1.913468850e-008 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
246 +1.278067430e-009 +1.278067430e-009 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
247 +8.099618753e-010 +8.099618753e-010 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
260 +4.129958597e-010 +4.129958597e-010 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
717 +4.556000022e-011 +4.556000022e-011 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
721 +2.174260771e-011 +2.174260771e-011 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
741 +5.940137271e-012 +5.940137271e-012 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
866 +3.353761713e-012 +3.353761713e-012 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
1588 +1.250555215e-012 +1.250555215e-012 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
1612 +0.000000000e+000 +0.000000000e+000 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001
