% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.724536382e+006 +6.724536382e+006 +6.724326502e+006 +6.724326502e+006 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
48 +9.757474659e+005 +9.757474659e+005 +9.755375859e+005 +9.755375859e+005 +2.5847e-006 +2.5411e-006 +1.2343e-004 +2.9371e-004 +9.3267e-004 +8.2219e-003 +2.7655e-002 -1.0704e-002 -6.2213e-001 +3.5635e+000
50 +1.811186036e+005 +1.811186036e+005 +1.809087236e+005 +1.809087236e+005 +1.8181e-006 +1.7875e-006 +8.6821e-005 +2.0660e-004 +6.5605e-004 +5.7834e-003 +1.9453e-002 -7.5295e-003 -4.3761e-001 +2.5066e+000
86 +1.253564898e+005 +1.253564898e+005 +1.251466098e+005 +1.251466098e+005 +5.8101e-006 +5.7121e-006 +2.7745e-004 +6.6014e-004 +2.0966e-003 +1.8423e-002 +6.1384e-002 -2.1897e-002 -5.9793e-001 +2.5938e+000
87 +6.930609792e+004 +6.930609792e+004 +6.909621792e+004 +6.909621792e+004 +2.2101e-005 +2.1728e-005 +1.0554e-003 +2.5110e-003 +7.9753e-003 +7.0000e-002 +2.3244e-001 -8.0350e-002 -1.1867e+000 +2.5068e+000
129 +4.570084943e+004 +4.570084943e+004 +4.549096943e+004 +4.549096943e+004 +3.9794e-004 +3.9123e-004 +1.9000e-002 +4.5137e-002 +1.4368e-001 +1.2119e+000 +3.6302e+000 -4.5648e-001 -9.1176e-001 +2.5468e+000
130 +2.026013275e+004 +2.026013275e+004 +2.005025275e+004 +2.005025275e+004 +2.4193e-004 +2.3786e-004 +1.1551e-002 +2.7444e-002 +8.7354e-002 +7.3776e-001 +2.2180e+000 -2.9707e-001 -9.7905e-001 +2.5371e+000
210 +1.048919755e+004 +1.048919755e+004 +1.027931755e+004 +1.027931755e+004 +1.7936e-003 +1.7643e-003 +8.5466e-002 +1.9854e-001 +6.6380e-001 +3.4483e+000 +2.0444e+000 -2.0000e-002 -9.9569e-001 +2.5348e+000
211 +9.227834803e+003 +9.227834803e+003 +9.017954803e+003 +9.017954803e+003 +1.3184e-003 +1.2968e-003 +6.2828e-002 +1.4616e-001 +4.8714e-001 +2.6256e+000 +2.1586e+000 -3.1233e-002 -9.9326e-001 +2.5351e+000
380 +1.993548425e+003 +1.993548425e+003 +1.783668425e+003 +1.783668425e+003 +2.8746e+000 +2.6990e+000 +7.8430e+000 +1.2699e+000 +1.8005e+000 +2.6381e+000 +2.2740e+000 -1.0855e-001 -1.1043e+000 +2.5690e+000
421 +2.817259053e+002 +2.817259053e+002 +7.184590526e+001 +7.184590526e+001 +3.0603e+000 -1.2994e+000 +5.5672e+000 +2.0979e+000 +1.7851e+000 +2.6325e+000 +2.3499e+000 -1.0496e-001 -1.1361e+000 +2.6035e+000
460 +1.748807286e+002 +1.748807286e+002 -3.499927138e+001 -3.499927138e+001 +1.7617e+000 +5.8047e+000 +4.0025e+000 +2.4242e+000 +1.7780e+000 +2.6529e+000 +2.3565e+000 -8.7255e-002 -1.1190e+000 +2.6076e+000
461 +1.237953109e+002 +1.237953109e+002 -8.608468914e+001 -8.608468914e+001 +2.2621e+000 +2.6748e+000 +4.4844e+000 +2.3397e+000 +1.7800e+000 +2.6456e+000 +2.3561e+000 -9.3226e-002 -1.1262e+000 +2.6073e+000
