% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.185916989e+009 +1.185916989e+009 +1.185916779e+009 +1.185916779e+009 +1.9770e+001 +1.1868e+001 +3.9863e+001
2 +3.082680363e+008 +3.082680363e+008 +3.082678264e+008 +3.082678264e+008 +4.5956e+001 +1.2690e+001 +2.2876e+001
5 +6.964147192e+007 +6.964147192e+007 +6.964126204e+007 +6.964126204e+007 +3.1130e+001 +1.0200e+001 +1.2043e+001
47 +1.015218887e+006 +1.015218887e+006 +1.015009007e+006 +1.015009007e+006 +1.9770e+001 +1.1826e+001 +2.5946e+000
48 +5.211976769e+005 +5.211976769e+005 +5.209877969e+005 +5.209877969e+005 +1.9770e+001 +1.1827e+001 +2.8670e+000
49 +1.557312269e+005 +1.557312269e+005 +1.555213469e+005 +1.555213469e+005 +1.9770e+001 +1.1828e+001 +3.7289e+000
71 +7.565836406e+004 +7.565836406e+004 +7.544848406e+004 +7.544848406e+004 +1.9761e+001 -8.3042e+000 +3.5547e+000
73 +4.439371120e+002 +4.439371120e+002 +2.340571120e+002 +2.340571120e+002 +1.9765e+001 +8.6147e-001 +3.5546e+000
74 +2.949702582e+002 +2.949702582e+002 +8.509025818e+001 +8.509025818e+001 +1.9765e+001 +4.9810e-001 +3.5546e+000
91 +3.710465738e+000 +3.710465738e+000 -2.061695343e+002 -2.061695343e+002 +3.1693e+000 +4.4802e-001 +3.5544e+000
96 +7.792820237e-003 +7.792820237e-003 -2.098722072e+002 -2.098722072e+002 +1.1231e+000 +4.4803e-001 +3.5544e+000
97 +1.895118974e-003 +1.895118974e-003 -2.098781049e+002 -2.098781049e+002 +1.1960e+000 +4.4803e-001 +3.5544e+000
118 +3.341864112e-004 +3.341864112e-004 -2.098796658e+002 -2.098796658e+002 +1.2080e+000 +4.4803e-001 +3.5544e+000
126 +1.179484866e-005 +1.179484866e-005 -2.098799882e+002 -2.098799882e+002 +1.2072e+000 +4.4802e-001 +3.5544e+000
128 +4.126413558e-007 +4.126413558e-007 -2.098799996e+002 -2.098799996e+002 +1.2071e+000 +4.4802e-001 +3.5544e+000
130 +3.703267453e-007 +3.703267453e-007 -2.098799996e+002 -2.098799996e+002 +1.2071e+000 +4.4802e-001 +3.5544e+000
152 +1.690925444e-007 +1.690925444e-007 -2.098799998e+002 -2.098799998e+002 +1.2071e+000 +4.4801e-001 +3.5544e+000
184 +9.498040754e-008 +9.498040754e-008 -2.098799999e+002 -2.098799999e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
955 +2.624895501e-008 +2.624895501e-008 -2.098800000e+002 -2.098800000e+002 +1.2074e+000 +4.4800e-001 +3.5544e+000
956 +6.222677484e-009 +6.222677484e-009 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
3311 +4.212665772e-010 +4.212665772e-010 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
3313 +3.079776434e-010 +3.079776434e-010 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
3332 +2.143565325e-010 +2.143565325e-010 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
