% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.691446918e+009 +1.691446918e+009 +1.691446708e+009 +1.691446708e+009 +4.7222e+001 +3.1566e+001 +1.2822e+001 +2.9966e+001 +4.4776e+001
2 +3.065388134e+008 +3.065388134e+008 +3.065386035e+008 +3.065386035e+008 +3.4901e+001 +4.1098e+001 +2.2365e+001 +2.2615e+001 +2.0548e+001
51 +3.521565904e+007 +3.521565904e+007 +3.521544916e+007 +3.521544916e+007 +4.7222e+001 +3.1566e+001 +1.2818e+001 +2.9138e+001 +4.6721e+000
78 +1.791460118e+005 +1.791460118e+005 +1.789361318e+005 +1.789361318e+005 +4.7220e+001 +3.1558e+001 +1.2707e+001 +1.1790e+000 +1.6656e+000
79 +1.291987056e+005 +1.291987056e+005 +1.289888256e+005 +1.289888256e+005 +4.7221e+001 +3.1558e+001 +1.2710e+001 +2.0441e+000 +1.6685e+000
110 +5.073763070e+004 +5.073763070e+004 +5.052775070e+004 +5.052775070e+004 +4.7107e+001 +3.0934e+001 +4.6696e+000 +2.4067e+000 +1.6698e+000
143 +2.444171981e+004 +2.444171981e+004 +2.423183981e+004 +2.423183981e+004 +4.0439e+001 -1.6678e+001 +2.4547e+000 +2.4063e+000 +1.6758e+000
144 +1.454487115e+004 +1.454487115e+004 +1.433499115e+004 +1.433499115e+004 +4.2646e+001 -9.1102e-001 +2.8092e+000 +2.4065e+000 +1.6738e+000
171 +4.394620604e+003 +4.394620604e+003 +4.184740604e+003 +4.184740604e+003 -5.8238e+001 +4.3453e+000 +4.1076e+000 +2.3876e+000 +1.7981e+000
175 +1.954859435e+003 +1.954859435e+003 +1.744979435e+003 +1.744979435e+003 -1.9662e+001 +2.6363e+000 +3.6184e+000 +2.3948e+000 +1.7506e+000
198 +9.399061917e+002 +9.399061917e+002 +7.300261917e+002 +7.300261917e+002 +2.4522e+001 -2.5698e+000 +3.4900e+000 +2.3849e+000 +1.7969e+000
202 +4.272460805e+001 +4.272460805e+001 -1.671553919e+002 -1.671553919e+002 +4.6768e+000 -4.4974e-001 +3.5767e+000 +2.3881e+000 +1.7829e+000
203 +3.634437154e+001 +3.634437154e+001 -1.735356285e+002 -1.735356285e+002 +2.6906e+000 -2.3756e-001 +3.5854e+000 +2.3884e+000 +1.7815e+000
1751 +1.723079929e+001 +1.723079929e+001 -1.926492007e+002 -1.926492007e+002 +3.6124e+000 +9.4725e-001 +3.6016e+000 +2.3844e+000 +1.7858e+000
2912 +1.396873967e+001 +1.396873967e+001 -1.959112603e+002 -1.959112603e+002 +7.4782e-001 +1.8678e-001 +3.5568e+000 +2.3719e+000 +1.7876e+000
4057 +6.751706916e+000 +6.751706916e+000 -2.031282931e+002 -2.031282931e+002 +2.8893e+000 +2.6811e-001 +3.6062e+000 +2.3864e+000 +1.7856e+000
4058 +5.618932891e+000 +5.618932891e+000 -2.042610671e+002 -2.042610671e+002 +2.8974e+000 +1.9327e-001 +3.5916e+000 +2.3864e+000 +1.7856e+000
4079 +1.731470017e+000 +1.731470017e+000 -2.081485300e+002 -2.081485300e+002 +6.0118e-002 +5.1219e-001 +3.5665e+000 +2.3864e+000 +1.7856e+000
4083 +5.940637326e-001 +5.940637326e-001 -2.092859363e+002 -2.092859363e+002 +1.1438e+000 +3.9094e-001 +3.5762e+000 +2.3864e+000 +1.7856e+000
4113 +5.031066363e-002 +5.031066363e-002 -2.098296893e+002 -2.098296893e+002 +1.3212e+000 +4.8436e-001 +3.5556e+000 +2.3864e+000 +1.7856e+000
4904 +3.899737516e-002 +3.899737516e-002 -2.098410026e+002 -2.098410026e+002 +1.1392e+000 +4.3015e-001 +3.5554e+000 +2.3866e+000 +1.7855e+000
6084 +2.359489631e-002 +2.359489631e-002 -2.098564051e+002 -2.098564051e+002 +1.3032e+000 +4.4853e-001 +3.5552e+000 +2.3870e+000 +1.7856e+000
6089 +4.263970135e-003 +4.263970135e-003 -2.098757360e+002 -2.098757360e+002 +1.2680e+000 +4.4494e-001 +3.5541e+000 +2.3863e+000 +1.7856e+000
6906 +3.036415512e-003 +3.036415512e-003 -2.098769636e+002 -2.098769636e+002 +1.2103e+000 +4.4405e-001 +3.5545e+000 +2.3864e+000 +1.7856e+000
6910 +6.025486374e-004 +6.025486374e-004 -2.098793975e+002 -2.098793975e+002 +1.2103e+000 +4.4885e-001 +3.5544e+000 +2.3864e+000 +1.7856e+000
6943 +2.618894852e-004 +2.618894852e-004 -2.098797381e+002 -2.098797381e+002 +1.2103e+000 +4.5110e-001 +3.5544e+000 +2.3864e+000 +1.7856e+000
