% function evaluation | noise-free fitness - Fopt (-1.025500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.351453983e+001 +2.351453983e+001 -7.903546017e+001 -7.903546017e+001 -5.4442e-001 +4.9955e+000
11 +1.413680108e+001 +1.413680108e+001 -8.841319892e+001 -8.841319892e+001 -6.0358e-002 -1.8206e+000
36 +5.706028335e-001 +5.706028335e-001 -1.019793972e+002 -1.019793972e+002 -4.4813e-001 +5.1008e-001
39 +3.678692416e-001 +3.678692416e-001 -1.021821308e+002 -1.021821308e+002 -4.8247e-001 +7.1648e-001
48 +1.898039961e-001 +1.898039961e-001 -1.023601960e+002 -1.023601960e+002 -4.8265e-001 +7.1758e-001
1038 +5.868062989e-002 +5.868062989e-002 -1.024913194e+002 -1.024913194e+002 -1.6242e-001 +1.5562e-001
1044 +2.804428699e-002 +2.804428699e-002 -1.025219557e+002 -1.025219557e+002 -1.6986e-001 +1.6028e-001
1063 +2.495541300e-002 +2.495541300e-002 -1.025250446e+002 -1.025250446e+002 -1.7224e-001 +1.6432e-001
1091 +8.100298432e-003 +8.100298432e-003 -1.025418997e+002 -1.025418997e+002 -1.7332e-001 +2.9714e-001
1111 +4.764717598e-003 +4.764717598e-003 -1.025452353e+002 -1.025452353e+002 -1.7089e-001 +3.4710e-001
1112 +2.573582038e-003 +2.573582038e-003 -1.025474264e+002 -1.025474264e+002 -1.6662e-001 +3.8070e-001
1113 +2.223066298e-003 +2.223066298e-003 -1.025477769e+002 -1.025477769e+002 -1.6529e-001 +3.9115e-001
1133 +3.848735973e-004 +3.848735973e-004 -1.025496151e+002 -1.025496151e+002 -1.5767e-001 +4.9733e-001
1156 +2.032511356e-004 +2.032511356e-004 -1.025497967e+002 -1.025497967e+002 -1.5492e-001 +5.3332e-001
1157 +8.031871980e-005 +8.031871980e-005 -1.025499197e+002 -1.025499197e+002 -1.5113e-001 +5.6844e-001
1158 +1.798891842e-005 +1.798891842e-005 -1.025499820e+002 -1.025499820e+002 -1.4499e-001 +6.2527e-001
1164 +1.462329156e-005 +1.462329156e-005 -1.025499854e+002 -1.025499854e+002 -1.4285e-001 +6.4513e-001
1185 +9.539957333e-006 +9.539957333e-006 -1.025499905e+002 -1.025499905e+002 -1.4275e-001 +6.4359e-001
1186 +5.448080188e-006 +5.448080188e-006 -1.025499946e+002 -1.025499946e+002 -1.4276e-001 +6.3951e-001
1209 +3.750536195e-006 +3.750536195e-006 -1.025499962e+002 -1.025499962e+002 -1.4238e-001 +6.3900e-001
1211 +1.070235058e-006 +1.070235058e-006 -1.025499989e+002 -1.025499989e+002 -1.3977e-001 +6.6119e-001
1212 +6.160198609e-007 +6.160198609e-007 -1.025499994e+002 -1.025499994e+002 -1.3654e-001 +6.8860e-001
1233 +3.438216396e-007 +3.438216396e-007 -1.025499997e+002 -1.025499997e+002 -1.3734e-001 +6.8089e-001
1234 +1.616895986e-007 +1.616895986e-007 -1.025499998e+002 -1.025499998e+002 -1.3715e-001 +6.8092e-001
1235 +1.076287930e-007 +1.076287930e-007 -1.025499999e+002 -1.025499999e+002 -1.3704e-001 +6.8094e-001
1237 +9.365351161e-008 +9.365351161e-008 -1.025499999e+002 -1.025499999e+002 -1.3693e-001 +6.8095e-001
1261 +5.475153841e-008 +5.475153841e-008 -1.025499999e+002 -1.025499999e+002 -1.3656e-001 +6.8391e-001
1262 +1.590164800e-008 +1.590164800e-008 -1.025500000e+002 -1.025500000e+002 -1.3596e-001 +6.8869e-001
1263 +4.121957886e-009 +4.121957886e-009 -1.025500000e+002 -1.025500000e+002 -1.3548e-001 +6.9254e-001
1268 +3.761144285e-009 +3.761144285e-009 -1.025500000e+002 -1.025500000e+002 -1.3538e-001 +6.9334e-001
1293 +6.898090987e-010 +6.898090987e-010 -1.025500000e+002 -1.025500000e+002 -1.3531e-001 +6.9363e-001
1296 +3.943512183e-011 +3.943512183e-011 -1.025500000e+002 -1.025500000e+002 -1.3527e-001 +6.9381e-001
1298 +2.307842806e-011 +2.307842806e-011 -1.025500000e+002 -1.025500000e+002 -1.3526e-001 +6.9384e-001
1320 +3.410605132e-013 +3.410605132e-013 -1.025500000e+002 -1.025500000e+002 -1.3524e-001 +6.9403e-001
1325 +0.000000000e+000 +0.000000000e+000 -1.025500000e+002 -1.025500000e+002 -1.3524e-001 +6.9405e-001
