% function evaluation | noise-free fitness - Fopt (1.238300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.849020125e+004 +1.849020125e+004 +1.861403125e+004 +1.861403125e+004 -3.0305e+000 +1.2906e+000
2 +6.448289823e+003 +6.448289823e+003 +6.572119823e+003 +6.572119823e+003 -4.9417e+000 -3.8547e+000
3 +1.645039838e+001 +1.645039838e+001 +1.402803984e+002 +1.402803984e+002 -5.3417e-002 -1.0991e+000
57 +9.921805411e-001 +9.921805411e-001 +1.248221805e+002 +1.248221805e+002 +2.3239e-002 -7.0649e-001
74 +5.150931268e-001 +5.150931268e-001 +1.243450931e+002 +1.243450931e+002 -1.6292e-001 -4.0815e-001
101 +3.658654414e-001 +3.658654414e-001 +1.241958654e+002 +1.241958654e+002 -1.5785e-001 -3.2550e-001
103 +2.091217496e-001 +2.091217496e-001 +1.240391217e+002 +1.240391217e+002 -1.8356e-001 -4.3923e-002
155 +1.186181205e-001 +1.186181205e-001 +1.239486181e+002 +1.239486181e+002 -1.6581e-001 +6.1107e-002
175 +8.142415191e-002 +8.142415191e-002 +1.239114242e+002 +1.239114242e+002 -1.5294e-001 +1.8244e-001
176 +5.764657581e-002 +5.764657581e-002 +1.238876466e+002 +1.238876466e+002 -1.3477e-001 +2.9966e-001
217 +3.386993986e-002 +3.386993986e-002 +1.238638699e+002 +1.238638699e+002 -1.1907e-001 +3.3872e-001
233 +1.816071370e-002 +1.816071370e-002 +1.238481607e+002 +1.238481607e+002 -1.0146e-001 +4.3358e-001
236 +1.547755760e-002 +1.547755760e-002 +1.238454776e+002 +1.238454776e+002 -8.9984e-002 +4.9318e-001
259 +8.805548440e-003 +8.805548440e-003 +1.238388055e+002 +1.238388055e+002 -7.9181e-002 +5.3157e-001
260 +3.492389219e-003 +3.492389219e-003 +1.238334924e+002 +1.238334924e+002 -5.8267e-002 +6.1153e-001
297 +1.137436315e-003 +1.137436315e-003 +1.238311374e+002 +1.238311374e+002 -4.8638e-002 +6.3843e-001
298 +9.796336827e-004 +9.796336827e-004 +1.238309796e+002 +1.238309796e+002 -4.8810e-002 +6.4003e-001
313 +3.368067334e-004 +3.368067334e-004 +1.238303368e+002 +1.238303368e+002 -4.1214e-002 +6.6740e-001
314 +7.565175416e-005 +7.565175416e-005 +1.238300757e+002 +1.238300757e+002 -2.8929e-002 +7.1174e-001
315 +4.157125711e-005 +4.157125711e-005 +1.238300416e+002 +1.238300416e+002 -3.1738e-002 +7.0160e-001
336 +3.176300822e-006 +3.176300822e-006 +1.238300032e+002 +1.238300032e+002 -3.1163e-002 +7.0264e-001
363 +4.151459621e-009 +4.151459621e-009 +1.238300000e+002 +1.238300000e+002 -3.0093e-002 +7.0636e-001
368 +2.562188683e-009 +2.562188683e-009 +1.238300000e+002 +1.238300000e+002 -3.0069e-002 +7.0645e-001
388 +2.935820476e-010 +2.935820476e-010 +1.238300000e+002 +1.238300000e+002 -3.0069e-002 +7.0644e-001
391 +9.805489753e-013 +9.805489753e-013 +1.238300000e+002 +1.238300000e+002 -3.0061e-002 +7.0647e-001
422 +0.000000000e+000 +0.000000000e+000 +1.238300000e+002 +1.238300000e+002 -3.0061e-002 +7.0647e-001
